Middle,Region,Site,Unit,Batch,Species,Start Fish Density,End Fish Density,Hatchery,Lot Quality,Origin Year,Origin Month,From,To,Start Av. Wt.,End Av.Wt.,Model End Av. Wt. Act. Feed,Av. Wt. Deviation (%),Av. Wt. Before Sampl.,Model End Av. Wt. Sugg. Feed,Actual Feed,Feed Category,Supplier,Period Feed Qty,Model Feed Qty,Feed Deviation (%),Opening Fish No,Opening Biomass,Closing Fish No,Closing Biomass,Harvest Biomass,Transfer - (Kg),Transfer + (Kg),Biomass Produced,Biomass Produced Before Sampl.,Econ. FCR Period,Econ FCR Period Before Sampl.,Mortality No,Model Mortality No,Mortality Deviation (%),SFR Period (%),SFR Period (%) Before Sampl.,SGR Period (%),Max Feed Qty,Food Price,Current Grading,Feeding Policy,Group Tag,Vaccinated,Feeder,Feeding Rate (Kg / Hour),Fastings No,Avg. Temp.,Avg. Oxygene,Transfer - (No),Transfer + (No),Harvest (No),Sampling (No),LTD Mortality No,LTD Mortality %,LTD Econ. FCR,Period Day Degrees,Start Av. Weight Category,End Av. Weight Category
1408096800000,REGION1,SITE2,119_A2,119_TS_0413_102,TSIPOURA,9.1,10.78,CHILIADOU,,2013,December,7/30/2014,8/31/2014,300.31,356.09,359.57,-0.97,317.27,300.31,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,4715,0,0,44250,13288.7175,44190,15735.6171,0,0,0,2446.8996,731.4438,1.926928265,6.446154852,60,0,0,1.02,1.08,0.53,4590,0,A,TSIPOURA 2015,,Unchecked,,0,0,23.7,0,0,0,0,2,1120,2.471860516,2.054726699,732,300-380,300-380
1408096800001,REGION1,SITE2,119_A6,119_TS_0413_102,TSIPOURA,7.82,8.93,CHILIADOU,,2013,December,7/30/2014,8/31/2014,263.03,322.1,326.42,-1.32,275.46,263.03,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,4025,0,0,39450,10376.5335,36809,11856.1789,583.98021,0,0,2063.62561,346.85385,1.950450692,11.60431115,650,0,0,1.11,-0.84,0.63,3925,0,A,TSIPOURA 2015,,Unchecked,,0,0,23.7,0,0,0,1,3,1670,4.126513467,2.257447767,692,250-300,300-380
1408140000000,REGION1,SITE1,121_31,114_TS_0313_68,TSIPOURA,12.91,14.68,CHILIADOU,,2013,December,7/31/2014,8/31/2014,337.63,384.48,388.87,-1.13,357.83,337.63,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,9700,0,0,103261,34864.01143,103113,39644.88624,0,0,0,4780.87481,2032.91336,2.028917381,4.771477325,173,0,0,0.84,0.87,0.42,8475,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.31,0,0,0,0,2,1683,1.605977327,2.212905887,675,300-380,380-500
1408140000001,REGION1,SITE1,121_K4,121_TS_0913_99,TSIPOURA,3.32,4.45,KASTELLA,,2013,December,7/31/2014,8/31/2014,129.52,174.35,176.85,-1.41,151.26,129.52,BL 3.5 BREAM,VLUE LINE,FEEDUS,4160,0,0,61770,8000.4504,61592,10738.5652,0,0,0,2738.1148,1315.95552,1.519293493,3.161201072,228,0,0,1.44,1.55,0.96,3000,0,V,TSIPOURA 2015,,Unchecked,,0,0,23.31,0,0,0,0,2,2960.95,4.39905724,1.745550722,746,100-150,150-200
1408140000002,REGION1,SITE1,121_S5,121_TS_0913_99,TSIPOURA,5.52,7.21,KASTELLA,,2013,December,7/31/2014,8/31/2014,217.71,285.04,288.65,-1.25,251.89,217.71,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,7045,0,0,61120,13306.4352,61000,17387.44,0,0,0,4081.0048,2058.8548,1.726290545,3.421805171,150,0,0,1.49,1.59,0.87,7020,0,A,TSIPOURA 2015,,Unchecked,,0,0,23.31,0,0,0,0,2,2038.7,3.11262363,1.564093304,746,200-250,250-300
1408140000003,REGION1,SITE1,121_T8,121_TS_0414_103,TSIPOURA,3.21,5.71,CHILIADOU,,2014,April,7/31/2014,8/31/2014,31.87,57.2,57.95,-1.29,42.77,31.87,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,4199,0,0,133598,4257.76826,132559,7582.3748,0,0,0,3324.60654,1411.78017,1.263006599,2.974259087,1039,0,0,2.35,2.75,1.89,3439,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.31,0,0,0,0,2,6441,4.63381295,1.204091038,746,20-50,50-100
1408485600000,REGION1,SITE2,119_V5,119_TS_0613_105,TSIPOURA,7.85,9.29,CHILIADOU,,2013,December,8/8/2014,8/31/2014,269.27,318.79,320.91,-0.66,285.24,269.27,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,3775,0,0,42568,11462.28536,42528,13557.50112,0,0,0,2095.21576,668.40136,1.801723752,5.647804188,40,0,0,1.32,1.39,0.73,3775,0,V,TSIPOURA 2015,,Unchecked,,0,0,24.12,0,0,1,0,1,5481,11.41660939,2.012226842,552,250-300,300-380
1409306400000,REGION1,SITE1,121_30,114_TS_0613_69,TSIPOURA,10.69,10.97,CHILIADOU,,2013,December,8/27/2014,8/31/2014,315.75,324.17,326.23,-0.63,315.75,315.75,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,1650,0,0,91375,28851.65625,91348,29612.28116,0,0,0,760.62491,-8.52525,2.16926895,-193.5427114,27,0,0,1.41,1.43,0.66,1650,0,V,TSIPOURA 2014,,Unchecked,,0,0,24.52,0,0,0,0,2,2179,2.329808504,1.989296935,123,300-380,300-380
1409306400001,REGION1,SITE1,121_32,114_TS_0613_69,TSIPOURA,12.07,12.38,CHILIADOU,,2013,December,8/27/2014,8/31/2014,318.42,326.62,328.51,-0.58,318.42,318.42,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,1675,0,0,93855,29885.3091,93793,30634.66966,0,0,0,749.36056,-19.74204,2.235239068,-84.84432207,62,0,0,1.38,1.4,0.64,1675,0,A,TSIPOURA 2015,,Unchecked,,0,0,24.52,0,0,0,0,2,2249,2.341683847,2.089673002,123,300-380,300-380
1409306400002,REGION1,SITE2,119_A1,119_TS_0413_102,TSIPOURA,8.12,8.36,CHILIADOU,,2013,December,8/27/2014,8/31/2014,291.47,300.19,302.84,-0.88,292.8,291.47,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,850,0,0,44359,12929.31773,44359,13316.12821,0,0,0,386.81048,58.99747,2.197458559,14.40739747,0,0,0,1.62,1.64,0.74,850,0,V,TSIPOURA 2014,,Unchecked,,0,0,24.88,0,0,0,0,2,1183,2.597602213,2.031065265,124,250-300,300-380
1409306400003,REGION1,SITE2,119_A4,119_TS_0513_104,TSIPOURA,11.32,11.64,KASTELLA,,2013,December,8/27/2014,8/31/2014,392.98,403.79,405.98,-0.54,396.06,392.98,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,1100,0,0,42076,16535.02648,42076,16989.86804,0,0,0,454.84156,129.59408,2.418424561,8.488042046,0,0,0,1.64,1.66,0.68,1100,0,A,TSIPOURA 2014,,Unchecked,,0,0,24.88,0,0,0,0,2,2014,4.842510219,2.133697186,124,380-500,380-500
1409306400004,REGION1,SITE2,119_V9,119_TS_0513_104,TSIPOURA,10.96,11.26,KASTELLA,,2013,December,8/27/2014,8/31/2014,330.25,339.39,341.74,-0.69,332.73,330.25,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,900,0,0,44040,14544.21,44040,14946.7356,0,0,0,402.5256,109.2192,2.235882637,8.240309396,0,0,0,1.53,1.54,0.68,900,0,V,TSIPOURA 2014,,Unchecked,,0,0,24.88,0,0,0,0,2,1030,2.41954428,1.977369801,124,300-380,300-380
1410300000000,REGION1,SITE1,121_30,114_TS_0613_69,TSIPOURA,10.97,12.35,CHILIADOU,,2013,December,8/31/2014,9/19/2014,324.17,365.53,366.24,-0.19,326.57,324.17,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,6825,0,0,91348,29612.28116,91246,33353.15038,0,0,0,3740.86922,185.92506,1.824442288,36.7083383,102,0,0,1.14,1.21,0.63,6200,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.98,0,0,0,0,2,2231,2.385407422,1.928511256,478,300-380,300-380
1410300000001,REGION1,SITE1,121_31,114_TS_0313_68,TSIPOURA,14.68,12.16,CHILIADOU,,2013,December,8/31/2014,9/19/2014,384.48,370,410.26,-9.81,360.05,384.48,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,4525,0,0,103113,39644.88624,88743,32834.91,5066.98365,0,0,-1742.99259,-2625.98544,-2.596109717,-1.723162639,305,0,0,0.61,1.96,-0.2,4525,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.98,0,0,0,1,2,1960,1.870300393,2.649194564,333,380-500,300-380
1410300000002,REGION1,SITE1,121_32,114_TS_0613_69,TSIPOURA,12.38,13.25,CHILIADOU,,2013,December,8/31/2014,9/19/2014,326.62,349.89,364.79,-4.08,328.73,326.62,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,6440,0,0,93793,30634.66966,93733,32796.23937,0,0,0,2161.56971,178.17943,2.97931636,36.14334157,60,0,0,1.07,1.1,0.36,5790,0,A,TSIPOURA 2015,,Unchecked,,0,0,23.98,0,0,0,0,2,2284,2.378126236,2.160360335,478,300-380,300-380
1410300000003,REGION1,SITE1,121_34,114_TS_0313_68,TSIPOURA,10.34,11.02,CHILIADOU,,2013,December,8/31/2014,9/19/2014,355.93,379.63,395.48,-4.01,357.87,355.93,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,5225,0,0,71916,25597.06188,71848,27275.65624,0,0,0,1678.59436,115.18188,3.112723434,45.36303801,68,0,0,1.04,1.07,0.34,4700,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.98,0,0,0,0,2,1836,1.894971514,2.310062115,478,300-380,300-380
1410300000004,REGION1,SITE1,121_35,114_TS_0313_68,TSIPOURA,11.74,8.39,CHILIADOU,,2013,December,8/31/2014,9/19/2014,343.36,324.95,367.94,-11.68,327.25,343.36,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,2875,0,0,84593,29045.85248,63903,20765.27985,6193.86075,0,0,-2086.71188,-1939.73498,-1.377765674,-1.482161238,2023,0,0,0.54,2.56,-0.29,2400,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.98,0,0,0,1,2,4433,5.07888134,2.955348469,380,300-380,300-380
1410300000005,REGION1,SITE1,121_36,114_TS_0613_69,TSIPOURA,12.3,13.26,CHILIADOU,,2013,December,8/31/2014,9/19/2014,338.5,365.47,381.8,-4.28,340.93,338.5,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,7100,0,0,89898,30430.473,89817,32825.41899,0,0,0,2394.94599,190.83681,2.964576249,37.20456237,85,0,0,1.18,1.22,0.4,6375,0,A,TSIPOURA 2015,,Unchecked,,0,0,23.98,0,0,0,0,2,2221,2.412085406,2.066769572,478,300-380,300-380
1410300000006,REGION1,SITE1,121_37,114_TS_0613_69,TSIPOURA,11.68,12.63,CHILIADOU,,2013,December,8/31/2014,9/19/2014,330.94,358.13,370.59,-3.36,333.11,330.94,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,6250,0,0,87330,28900.9902,87267,31252.93071,0,0,0,2351.94051,168.52017,2.657380139,37.08754863,63,0,0,1.09,1.13,0.42,5600,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.98,0,0,0,0,2,2089,2.337316506,1.907867986,478,300-380,300-380
1410516000000,REGION1,SITE1,121_K4,121_TS_0913_99,TSIPOURA,4.45,5.43,KASTELLA,,2013,December,8/31/2014,9/24/2014,174.35,213.38,220.79,-3.36,176.4,174.35,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,4275,0,0,61592,10738.5652,61417,13105.15946,0,0,0,2366.59426,95.3936,1.806393294,44.81432717,175,0,0,1.5,1.65,0.84,3670,0,V,TSIPOURA 2015,,Unchecked,,0,0,23.94,0,0,0,0,2,3135.95,4.659053193,1.715995437,597,150-200,200-250
1410516000001,REGION1,SITE1,121_K5,121_TS_0913_99,TSIPOURA,5.43,6.6,KASTELLA,,2013,December,8/31/2014,9/24/2014,213.74,260.41,266.03,-2.11,215.92,213.74,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,5000,0,0,61298,13101.83452,61120,15916.2592,0,0,0,2814.42468,95.19588,1.776562022,52.52328147,200,0,0,1.44,1.58,0.82,5000,0,A,TSIPOURA 2014,,Unchecked,,0,0,23.94,0,0,0,0,2,2927.04,4.383026673,1.571468167,597,200-250,250-300
1410516000002,REGION1,SITE1,121_S5,121_TS_0913_99,TSIPOURA,7.21,8.76,KASTELLA,,2013,December,8/31/2014,9/24/2014,285.04,347.23,354.34,-2.01,287.87,285.04,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,7400,0,0,61000,17387.44,60887,21141.79301,0,0,0,3754.35301,140.10069,1.971045339,52.81915457,122,0,0,1.61,1.77,0.82,7400,0,A,TSIPOURA 2015,,Unchecked,,0,0,23.94,0,0,0,0,2,2151.7,3.285148509,1.622025044,597,250-300,300-380
1410516000003,REGION1,SITE2,119_58,119_TS_0413_102,TSIPOURA,9.82,11.29,CHILIADOU,,2013,December,8/31/2014,9/24/2014,305.18,350.88,360.57,-2.69,307.81,305.18,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,7700,0,0,77659,23699.97362,77619,27234.95472,0,0,0,3534.9811,191.93077,2.178229468,40.11863236,40,0,0,1.26,1.35,0.58,7000,0,V,TSIPOURA 2015,,Unchecked,,0,0,24.2,0,0,0,0,2,2086,2.617150743,1.846238099,580,300-380,300-380
1410516000004,REGION1,SITE2,119_59,119_TS_0613_105,TSIPOURA,9.44,11.68,CHILIADOU,,2013,December,8/31/2014,9/24/2014,295.8,366.11,354.9,3.16,298.85,295.8,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,8075,0,0,77035,22786.953,77003,28191.56833,0,0,0,5404.61533,225.39355,1.494093383,35.82622484,32,0,0,1.32,1.47,0.89,7350,0,V,TSIPOURA 2015,,Unchecked,,0,0,24.2,0,0,0,0,2,2217,2.798535723,1.693827529,580,250-300,300-380
1410559200000,REGION1,SITE1,121_T10,121_TS_0314_102,TSIPOURA,5.13,6.62,CHILIADOU,,2014,March,8/31/2014,9/25/2014,45.06,58.17,70.68,-17.7,45.92,45.06,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,4391,0,0,141022,6354.45132,140757,8187.83469,0,0,0,1833.38337,109.11012,2.395025542,40.24374641,280,0,0,2.43,2.74,1.02,2171,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.93,0,0,0,0,2,9243,6.162,1.446874023,621,20-50,50-100
1410559200001,REGION1,SITE1,121_T7,121_TS_0414_103,TSIPOURA,5.14,9.14,CHILIADOU,,2014,April,8/31/2014,9/25/2014,54.63,76.99,78.12,-1.45,55.4,54.63,BL 3.5 BREAM,VLUE LINE,FEEDUS,3471,0,0,124783,6816.89529,120214,9255.27586,0,0,0,2438.38057,-157.03969,1.423485752,-22.10269264,4579,0,0,1.74,2.06,1.37,1405,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.93,0,0,0,0,2,10786,8.233587786,1.26227676,621,50-100,50-100
1410559200002,REGION1,SITE1,121_T8,121_TS_0414_103,TSIPOURA,5.71,7.96,CHILIADOU,,2014,April,8/31/2014,9/25/2014,57.2,76.41,80.39,-4.95,57.99,57.2,BL 3.5 BREAM,VLUE LINE,FEEDUS,3674,0,0,132559,7582.3748,128946,9852.76386,0,0,0,2270.38906,-104.79626,1.618224852,-35.05850304,3613,0,0,1.7,1.95,1.16,1525,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.93,0,0,0,0,2,10054,7.233093525,1.28195723,621,50-100,50-100
1410559200003,REGION1,SITE1,121_T9,121_TS_0314_102,TSIPOURA,4.49,6.24,CHILIADOU,,2014,March,8/31/2014,9/25/2014,49.33,68.82,76.76,-10.34,50.3,49.33,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,3760,0,0,112692,5559.09636,112187,7720.70934,0,0,0,2161.61298,83.90974,1.739441813,44.81005423,530,0,0,2.29,2.69,1.33,1855,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.93,0,0,0,0,2,7813,6.510833333,1.366056378,621,20-50,50-100
1410602400000,REGION1,SITE2,119_V1,119_TS_0613_105,TSIPOURA,10.8,12.1,CHILIADOU,,2013,December,8/31/2014,9/26/2014,369.81,414.41,432.36,-4.15,372.33,369.81,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,4775,0,0,38765,14335.68465,38754,16060.04514,0,0,0,1724.36049,93.59217,2.769142547,51.01922522,11,0,0,1.21,1.28,0.44,4775,0,A,TSIPOURA 2015,,Unchecked,,0,0,24.13,0,0,0,0,2,991,2.493395396,2.066173709,627,300-380,380-500
1410602400001,REGION1,SITE2,119_V5,119_TS_0613_105,TSIPOURA,9.29,10.38,CHILIADOU,,2013,December,8/31/2014,9/26/2014,318.79,356.42,381.46,-6.56,321.19,318.79,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,4825,0,0,42528,13557.50112,42518,15154.26556,0,0,0,1596.76444,98.8553,3.021735629,48.80871334,10,0,0,1.29,1.36,0.43,4825,0,V,TSIPOURA 2015,,Unchecked,,0,0,24.13,0,0,0,0,2,5491,11.43743881,2.158978967,627,300-380,300-380
1410602400002,REGION1,SITE2,119_V8,119_TS_0413_102,TSIPOURA,10.71,12.14,CHILIADOU,,2013,December,8/31/2014,9/26/2014,337.73,383.04,396.15,-3.31,340.33,337.73,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,4200,0,0,39240,13252.5252,39209,15018.61536,0,0,0,1766.09016,91.47377,2.378134534,45.91480159,31,0,0,1.14,1.21,0.48,4200,0,V,TSIPOURA 2014,,Unchecked,,0,0,24.13,0,0,0,0,2,4817,10.940268,2.010329641,627,300-380,380-500
1410602400003,REGION1,SITE2,119_V9,119_TS_0513_104,TSIPOURA,11.26,13.05,KASTELLA,,2013,December,8/31/2014,9/26/2014,339.39,393.42,399.82,-1.6,341.71,339.39,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,4850,0,0,44040,14946.7356,44028,17321.49576,0,0,0,2374.76016,98.07228,2.042311507,49.45332157,12,0,0,1.16,1.24,0.57,4850,0,V,TSIPOURA 2014,,Unchecked,,0,0,24.13,0,0,0,0,2,1042,2.447733145,1.975627373,627,300-380,380-500
1410775200000,REGION1,SITE1,121_K10,121_TS_0913_99,TSIPOURA,6.19,7.4,KASTELLA,,2013,December,8/31/2014,9/30/2014,225.38,270.19,290.29,-6.92,227.03,225.38,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,6245,0,0,60783,13699.27254,60587,16370.00153,0,0,0,2670.72899,55.79407,2.338312881,111.9294577,196,0,0,1.39,1.52,0.6,6095,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.85,0,0,0,0,2,2754.29,4.185075744,1.854355082,715,200-250,250-300
1410775200001,REGION1,SITE1,121_L1,121_TS_0514_105,TSIPOURA,5,7.48,CHILIADOU,,2014,May,8/31/2014,9/30/2014,36,54.98,59.02,-6.85,36.79,36,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,5094,0,0,184530,6643.08,180463,9921.85574,0,0,0,3278.77574,-3.84623,1.553628672,-1324.413777,4067,0,0,2.08,2.56,1.41,2820,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.85,0,0,0,0,2,10987,5.737336815,1.287372405,739,20-50,50-100
1410775200002,REGION1,SITE1,121_L3,121_TS_0514_105,TSIPOURA,5.08,7.09,CHILIADOU,,2014,May,8/31/2014,9/30/2014,36.16,51.54,59.11,-12.81,36.95,36.16,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,5126,0,0,186370,6739.1392,182500,9406.05,0,0,0,2666.9108,4.2358,1.922074034,1210.161009,3870,0,0,2.14,2.53,1.18,2751,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.85,0,0,0,0,2,10850,5.607235142,1.379971806,739,20-50,50-100
1410775200003,REGION1,SITE1,121_L4,121_TS_0514_105,TSIPOURA,3.93,6.2,CHILIADOU,,2014,May,8/31/2014,9/30/2014,31.05,49.6,52.74,-5.95,31.69,31.05,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,4359,0,0,168193,5222.39265,166006,8233.8976,0,0,0,3011.50495,38.33749,1.447449057,113.7007144,2187,0,0,2.2,2.77,1.56,2756,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.85,0,0,0,0,2,8844,5.053714286,1.251746317,739,20-50,20-50
1410775200004,REGION1,SITE1,121_L5,121_TS_0514_105,TSIPOURA,3.74,5.84,CHILIADOU,,2014,May,8/31/2014,9/30/2014,31.18,49.41,55.44,-10.88,31.94,31.18,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,4611,0,0,159175,4963.0765,156894,7752.13254,0,0,0,2789.05604,48.11786,1.653247527,95.82720429,2281,0,0,2.46,3.08,1.53,3189,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.85,0,0,0,0,2,9106,5.485542169,1.326460082,739,20-50,20-50
1410775200005,REGION1,SITE1,121_L7,121_TS_0514_105,TSIPOURA,3.83,5.31,CHILIADOU,,2014,May,8/31/2014,9/30/2014,31.57,44.5,55,-19.09,32.31,31.57,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,4495,0,0,160894,5079.42358,158389,7048.3105,0,0,0,1968.88692,38.12501,2.283015827,117.9016084,2505,0,0,2.49,2.94,1.14,3021,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.85,0,0,0,0,2,11611,6.83,1.477429847,739,20-50,20-50
1410775200006,REGION1,SITE2,119_A1,119_TS_0413_102,TSIPOURA,8.36,9.93,CHILIADOU,,2013,December,8/31/2014,9/30/2014,300.19,356.92,374.54,-4.7,302.49,300.19,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,5850,0,0,44359,13316.12821,44328,15821.54976,0,0,0,2505.42155,92.64851,2.33493641,63.14186812,31,0,0,1.34,1.46,0.58,5850,0,V,TSIPOURA 2014,,Unchecked,,0,0,24.12,0,0,0,0,2,1214,2.665671249,2.08441852,723,300-380,300-380
1410775200007,REGION1,SITE2,119_A2,119_TS_0413_102,TSIPOURA,10.78,12.64,CHILIADOU,,2013,December,8/31/2014,9/30/2014,356.09,417.61,427.99,-2.43,358.62,356.09,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,6175,0,0,44190,15735.6171,44186,18452.51546,0,0,0,2716.89836,110.36622,2.272812296,55.95009053,4,0,0,1.21,1.3,0.53,6175,0,A,TSIPOURA 2015,,Unchecked,,0,0,24.12,0,0,0,0,2,1124,2.48068859,2.088223302,723,300-380,380-500
1410775200008,REGION1,SITE2,119_A4,119_TS_0513_104,TSIPOURA,11.64,13.56,KASTELLA,,2013,December,8/31/2014,9/30/2014,403.79,470.7,473.76,-0.65,405.8,403.79,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,6475,0,0,42076,16989.86804,42069,19801.8783,0,0,0,2812.01026,81.73216,2.302623177,79.22218133,7,0,0,1.18,1.27,0.51,3850,0,A,TSIPOURA 2014,,Unchecked,,0,0,24.12,0,0,0,0,2,2020,4.856936764,2.154592447,723,380-500,380-500
1410775200009,REGION1,SITE2,119_A5,119_TS_0613_105,TSIPOURA,8.8,10.5,CHILIADOU,,2013,December,8/31/2014,9/30/2014,322.24,384.84,395.13,-2.6,324.59,322.24,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,5770,0,0,43483,14011.96192,43454,16722.83736,0,0,0,2710.87544,92.77194,2.128463711,62.19553024,29,0,0,1.25,1.37,0.59,5770,0,V,TSIPOURA 2015,,Unchecked,,0,0,24.12,0,0,0,0,2,1232,2.75701562,1.854160993,723,300-380,380-500
1410775200010,REGION1,SITE2,119_A6,119_TS_0413_102,TSIPOURA,8.93,8.82,CHILIADOU,,2013,December,8/31/2014,9/30/2014,322.1,381.81,405.19,-5.77,325.67,322.1,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,5600,0,0,36809,11856.1789,36798,14049.84438,0,0,0,2193.66548,127.82576,2.552804906,43.80963587,11,0,0,1.44,1.57,0.57,5600,0,A,TSIPOURA 2015,,Unchecked,,0,0,24.12,0,0,0,0,2,1681,4.153694094,2.305616479,699,300-380,380-500
1410775200011,REGION1,SITE2,119_A7,119_TS_0613_105,TSIPOURA,12.14,11.81,CHILIADOU,,2013,December,8/31/2014,9/30/2014,377.14,440.35,447.79,-1.66,379.75,377.14,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,6025,0,0,42738,16118.20932,42721,18812.19235,0,0,0,2693.98303,105.09043,2.236465461,57.33157624,17,0,0,1.15,1.24,0.52,3850,0,A,TSIPOURA 2014,,Unchecked,,0,0,24.12,0,0,0,0,2,5580,11.55231667,2.135294854,700,300-380,380-500
1410775200012,REGION1,SITE2,119_P1,119_TS_0604_49,TSIPOURA,4.33,4.51,KANATADIKA,,2013,December,8/31/2014,9/30/2014,1945.64,2040.3,2007.37,1.64,2000,1945.64,"BLUELINE 6,5 mm",VLUE LINE,FEEDUS,135,0,0,764,1486.46896,759,1548.5877,6,0,0,68.11874,37.53104,1.981833487,3.597022624,2,0,0,0.3,0.25,0.16,135,0,-,TSIPOURA 2015,,Unchecked,,0,0,24.12,0,0,0,1,2,58,6.904761905,-0.777379128,532,1000-2000,>2000
1410775200013,REGION1,SITE2,119_V2,119_TS_0714_107,TSIPOURA,1.21,2.48,KASTELLA,,2014,July,8/31/2014,9/30/2014,19.7,40.9,41.03,-0.32,20.27,19.7,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,2050,0,0,81680,1609.096,80495,3292.2455,0,0,0,1683.1495,22.53765,1.217954792,90.95890654,1185,0,0,2.91,4.22,2.44,1420,0,-,TSIPOURA 2014,,Unchecked,,0,0,24.12,0,0,0,0,2,7505,8.528409091,1.17635645,747,0-20,20-50
1410775200014,REGION1,SITE2,119_V4,119_TS_0714_108,TSIPOURA,1.52,3.28,CHILIADOU,,2014,July,8/31/2014,9/30/2014,13.81,30.02,30,0.07,14.34,13.81,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,2762,0,0,146160,2018.4696,145080,4355.3016,0,0,0,2336.832,61.9776,1.181942048,44.56448781,1080,0,0,3.03,4.49,2.59,1872,0,-,TSIPOURA 2014,,Unchecked,,0,0,24.12,0,0,0,0,2,8920,5.792207792,1.151715234,747,0-20,20-50
1410775200015,REGION1,SITE2,119_V6,119_TS_0714_108,TSIPOURA,1.54,3.27,CHILIADOU,,2014,July,8/31/2014,9/30/2014,13.21,29.07,29.05,0.07,13.71,13.21,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,2788,0,0,154720,2043.8512,149490,4345.6743,0,0,0,2301.8231,5.6567,1.211213842,492.8668658,5230,0,0,3.05,4.54,2.63,1908,0,-,TSIPOURA 2015,,Unchecked,,0,0,24.12,0,0,0,0,2,10510,6.56875,1.16455395,747,0-20,20-50
1411596000000,REGION1,SITE1,121_30,114_TS_0613_69,TSIPOURA,12.35,13.26,CHILIADOU,,2013,December,9/19/2014,9/30/2014,365.53,392.44,393.87,-0.36,365.53,365.53,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,4775,0,0,91246,33353.15038,91196,35788.95824,0,0,0,2435.80786,-18.2765,1.960335246,-261.2644653,100,0,0,1.26,1.3,0.65,3675,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.69,0,0,0,0,2,2331,2.492328419,1.933407234,285,300-380,380-500
