"","Middle","Region","Site","Unit","Batch","Species","Start.Fish.Density","End.Fish.Density","Hatchery","Lot.Quality","Origin.Year","Origin.Month","From","To","Start.Av..Wt.","End.Av.Wt.","Model.End.Av..Wt..Act..Feed","Av..Wt..Deviation....","Av..Wt..Before.Sampl.","Model.End.Av..Wt..Sugg..Feed","Actual.Feed","Feed.Category","Supplier","Period.Feed.Qty","Model.Feed.Qty","Feed.Deviation....","Opening.Fish.No","Opening.Biomass","Closing.Fish.No","Closing.Biomass","Harvest.Biomass","Transfer....Kg.","Transfer....Kg..1","Biomass.Produced","Biomass.Produced.Before.Sampl.","Econ..FCR.Period","Econ.FCR.Period.Before.Sampl.","Mortality.No","Model.Mortality.No","Mortality.Deviation....","SFR.Period....","SFR.Period.....Before.Sampl.","SGR.Period....","Max.Feed.Qty","Food.Price","Current.Grading","Feeding.Policy","Group.Tag","Vaccinated","Feeder","Feeding.Rate..Kg...Hour.","Fastings.No","Avg..Temp.","Avg..Oxygene","Transfer....No.","Transfer....No..1","Harvest..No.","Sampling..No.","LTD.Mortality.No","LTD.Mortality..","LTD.Econ..FCR","Period.Day.Degrees","Start.Av..Weight.Category","End.Av..Weight.Category","PRODUCT.TYPE","GROUPING.PROD..BGT"
"550",1011366020000025,"GREECE","PETALAS","PEZ05","L25/6/12B","BASS",6.76,7.66,"VONITSA","",2012,"June","31/03/13","30/04/13",119,136,134.47,1.14,134.74,133.56,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1837.5,1697.116753,-8.27,56791,6758.129,56316,7658.976,0,0,0,900.847,829.88884,2.039747038,2.214151958,475,501,5.19,0.85,0.85,0.45,1837.5,1.184,"","GR BASS SMOOTHLY","","Unchecked",NA,0,6,15.92,0,0,0,0,2,2415,4.111968126,2.8235443,505,"A 1-300","A 1-300",NA,NA
"551",1011368698400000,"GREECE","PETALAS","PEG14","L25/6/12B","BASS",2.73,3.25,"VONITSA","",2012,"June","01/05/13","31/05/13",136,163,160.6,1.49,161.26,165.01,"GR IR. PLUS 4,5 V","PLUS","IRIDA",2462.5,2906.4788,15.28,56266,7652.176,55766,9089.858,0,0,0,1437.682,1340.64916,1.71282662,1.836796735,550,496,-10.89,0.98,0.99,0.6,2462.5,1.185,"","GR BASS SMOOTHLY","PEG14\L25/6/12B","Unchecked",NA,0,8,17.96,0,0,1,0,1,2965,5.048441198,2.333094376,577,"A 1-300","A 1-300",NA,NA
"552",1011371290400016,"GREECE","PETALAS","PEG14","L25/6/12B","BASS",3.25,3.89,"VONITSA","",2012,"June","31/05/13","30/06/13",163,197,196.58,0.21,196.8,200.71,"GR IR. PLUS 4,5 V","PLUS","IRIDA",3325,3746.218275,11.24,55766,9089.858,55276,10889.372,0,0,0,1799.514,1788.4588,1.847721107,1.859142632,540,496,-8.87,1.11,1.11,0.63,3325,1.185,"","GR BASS SMOOTHLY","PEG14\L25/6/12B","Unchecked",NA,0,9,13.26,0,0,0,0,2,3455,5.882753571,2.158973836,640,"A 1-300","A 1-300",NA,NA
"553",1011384423200001,"GREECE","PETALAS","PEG14","L25/6/12B","BASS",3.89,6.44,"VONITSA","",2012,"June","30/06/13","31/03/14",197,415,441.42,-5.99,432.94,497.4,"GR IR. PLUS 6 V","PLUS","IRIDA",26955.5,34293.72182,21.4,55276,10889.372,43437,18026.355,2250.96406,0,0,9387.94706,10167.20684,2.871288028,2.651219792,6280,2128,-195.11,0.65,0.53,0.27,14400,1.12,"","GR BASS SMOOTHLY","PEG14\L25/6/12B","Unchecked",NA,0,74,20.58,0,0,0,1,2,9735,16.57557338,2.623217931,5646,"A 1-300","C 365-600",NA,NA
"554",1.011397556e+15,"GREECE","PETALAS","PEG14","L25/6/12B","BASS",6.44,5.75,"VONITSA","",2012,"June","31/03/14","30/04/14",415,374,427.32,-12.48,426.28,435.45,"GR IR. PLUS 6 V","PLUS","IRIDA",1412.5,2349.350819,39.88,43437,18026.355,43027,16092.098,0,0,0,-1934.257,315.19456,-0.730254563,4.481359069,440,248,-77.42,0.28,0.26,-0.35,1112.5,1.12,"","GR BASS SMOOTHLY","PEG14\L25/6/12B","Unchecked",NA,0,14,16.61,0,0,0,0,2,10145,17.27367149,3.13737019,510,"C 365-600","C 365-600",NA,NA
"555",1021360839600014,"GREECE","PETALAS","PEG06","L28/5/11","BASS",11.97,11.75,"VONITSA","",2011,"May","31/01/13","28/02/13",530,524,525.9,-0.36,526.12,525.05,"GR IR. PLUS 8 V","PLUS","IRIDA",1912.5,2890.889097,33.84,63232,33512.96,62762,32887.288,0,0,0,-625.672,-492.61656,-3.056713422,-3.8823299,470,116,-305.17,0.21,0.21,-0.04,1825,1.177,"","GR BASS SMOOTHLY","","Unchecked",NA,0,9,14.92,0,0,0,0,2,985,1.53793308,-3.184304265,430,"C 365-600","C 365-600",NA,NA
"556",1021363386600007,"GREECE","PETALAS","PEG06","L28/5/11","BASS",11.75,11.45,"VONITSA","",2011,"May","28/02/13","31/03/13",524,520,520.19,-0.04,521.3,517.15,"GR IR. PLUS 8 V","PLUS","IRIDA",1925,3232.756485,40.45,62762,32887.288,61637,32051.24,0,0,0,-836.048,-755.9199,-2.302499378,-2.546566111,1125,128,-778.91,0.19,0.19,-0.02,1925,1.179,"","GR BASS SMOOTHLY","","Unchecked",NA,0,12,14.97,0,0,0,0,2,2110,3.294455634,-2.811780117,476,"C 365-600","C 365-600",NA,NA
"557",1021366020000009,"GREECE","PETALAS","PEG06","L28/5/11","BASS",11.45,11.61,"VONITSA","",2011,"May","31/03/13","30/04/13",520,537,534.72,0.43,535.61,535.29,"GR IR. PLUS 8 V","PLUS","IRIDA",2875,3210.666427,10.45,61637,32051.24,60562,32521.794,0,0,0,470.554,386.37282,6.109819489,7.440999602,1075,124,-766.94,0.3,0.3,0.11,2625,1.184,"","GR BASS SMOOTHLY","","Unchecked",NA,0,8,15.92,0,0,0,0,2,3185,4.972910519,-5.219847351,505,"C 365-600","C 365-600",NA,NA
"558",1021368655200015,"GREECE","PETALAS","PEG06","L28/5/11","BASS",11.61,4.33,"VONITSA","",2011,"May","30/04/13","31/05/13",537,555,555.45,-0.08,547.02,571.16,"GR IR. PLUS 8 V","PLUS","IRIDA",3125,5239.680405,40.36,60562,32521.794,21867,12136.185,21080.93692,0,0,695.32792,520.82926,4.494282352,6.000046925,530,113,-369.03,0.31,-19.36,0.11,3125,1.185,"","GR BASS SMOOTHLY","","Unchecked",NA,0,14,17.97,0,0,0,4,2,3715,5.800427811,-11.52354095,595,"C 365-600","C 365-600",NA,NA
"559",1031357167600000,"GREECE","PETALAS","PEA04","L29/3/12-HEL","BASS",12.46,14.01,"HELENIC","",2012,"March","01/01/13","04/01/13",140,157.37,142.69,10.29,143.01,142.39,"GR IR. PLUS 4,5 V","PLUS","IRIDA",475,412.829799,-15.06,89013,12461.82,89013,14007.97581,0,0,0,1546.15581,267.92913,0.30721354,1.772856875,0,104,100,1.2,1.26,3.9,475,1.153,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,1,16.68,0,0,1,0,1,0,0,0.338168355,67,"A 1-300","A 1-300",NA,NA
"560",1031357167600001,"GREECE","PETALAS","PEA05","L29/3/12-HEL","BASS",12.76,12.6,"HELENIC","",2012,"March","01/01/13","04/01/13",151,149.17,153.08,-2.55,153.08,153.45,"GR IR. PLUS 4,5 V","PLUS","IRIDA",337.5,407.7114188,17.22,84483,12756.933,84483,12602.32911,0,0,0,-154.60389,175.72464,-2.182998112,1.920618531,0,100,100,0.89,0.88,-0.41,337.5,1.153,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,1,16.68,0,0,1,0,1,0,0,0.527023328,67,"A 1-300","A 1-300",NA,NA
"561",1.031358334e+15,"GREECE","PETALAS","PEA03","L29/3/12-HEL","BASS",12.5,13.27,"HELENIC","",2012,"March","01/01/13","31/01/13",150,160,159.71,0.18,161.51,159.69,"GR IR. PLUS 4,5 V","PLUS","IRIDA",2087.5,2101.9591,0.69,83306,12495.9,82941,13270.56,0,0,0,774.66,899.90091,2.694730591,2.319699843,365,744,50.94,0.54,0.54,0.22,2087.5,1.153,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,12,16.14,0,0,1,0,1,365,0.438143711,1.414995221,470,"A 1-300","A 1-300",NA,NA
"562",1031358463600000,"GREECE","PETALAS","PEA04","L29/3/12-HEL","BASS",14.01,14.24,"HELENIC","",2012,"March","04/01/13","31/01/13",157.37,161,164.76,-2.28,165.76,165.14,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1850,1947.744288,5.02,89013,14007.97581,88453,14240.933,0,0,0,232.95719,653.99347,7.941373263,2.828774422,460,728,36.81,0.49,0.48,0.08,1850,1.153,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,11,15.97,0,0,0,0,2,460,0.516778506,1.328176953,419,"A 1-300","A 1-300",NA,NA
"563",1031358463600001,"GREECE","PETALAS","PEA05","L29/3/12-HEL","BASS",12.6,13.28,"HELENIC","",2012,"March","04/01/13","31/01/13",149.17,158,155.53,1.59,157.01,156.75,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1512.5,1782.203044,15.13,84483,12602.32911,84073,13283.534,0,0,0,681.20489,597.97262,2.220330509,2.529380024,410,700,41.43,0.43,0.43,0.21,1512.5,1.153,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,11,15.97,0,0,0,0,2,410,0.485304793,1.380908206,419,"A 1-300","A 1-300",NA,NA
"564",1031358463600005,"GREECE","PETALAS","PEZ03","L29/3/12-HEL","BASS",9.71,10.19,"HELENIC","",2012,"March","04/01/13","31/01/13",114.61,121,121.66,-0.54,122.9,121.21,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1612.5,1498.745095,-7.59,84717,9709.41537,84242,10193.282,0,0,0,483.86663,643.92643,3.332529875,2.504168062,475,700,32.14,0.6,0.6,0.2,1412.5,1.153,"","GR BASS SMOOTHLY","","Unchecked",NA,0,11,15.97,0,0,0,0,2,475,0.560690364,-1.04756471,419,"A 1-300","A 1-300",NA,NA
"565",1031360839600004,"GREECE","PETALAS","PEA03","L29/3/12-HEL","BASS",13.27,13.54,"HELENIC","",2012,"March","31/01/13","28/02/13",160,164,165.34,-0.81,165.5,167.1,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1412.5,1772.653531,20.32,82941,13270.56,82546,13537.544,0,0,0,266.984,390.803,5.290579211,3.614353012,395,696,43.25,0.38,0.37,0.09,1412.5,1.168,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,8,14.92,0,0,0,0,2,760,0.912299234,1.958669631,430,"A 1-300","A 1-300",NA,NA
"566",1031360839600005,"GREECE","PETALAS","PEA04","L29/3/12-HEL","BASS",14.24,14.53,"HELENIC","",2012,"March","31/01/13","28/02/13",161,165,166.34,-0.81,166.5,168.15,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1505,1902.751819,20.9,88453,14240.933,88068,14531.22,0,0,0,290.287,422.389,5.184524281,3.563066273,385,754,48.94,0.37,0.37,0.09,1505,1.168,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,8,14.92,0,0,0,0,2,845,0.949299647,1.856971684,430,"A 1-300","A 1-300",NA,NA
"567",1031360839600006,"GREECE","PETALAS","PEA05","L29/3/12-HEL","BASS",13.28,13.74,"HELENIC","",2012,"March","31/01/13","28/02/13",158,164,164.89,-0.54,165.31,165.1,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1837.5,1786.417043,-2.86,84073,13283.534,83753,13735.492,0,0,0,451.958,561.67443,4.065643268,3.271468135,320,725,55.86,0.49,0.48,0.13,1837.5,1.168,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,8,14.92,0,0,0,0,2,730,0.864079266,2.015728888,430,"A 1-300","A 1-300",NA,NA
"568",1031360839600026,"GREECE","PETALAS","PEZ03","L29/3/12-HEL","BASS",10.19,10.48,"HELENIC","",2012,"March","31/01/13","28/02/13",121,125,126.34,-1.06,126.47,127.32,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1370,1533.978371,10.69,84242,10193.282,83857,10482.125,0,0,0,288.843,412.11279,4.743061109,3.324332642,385,725,46.9,0.47,0.47,0.12,1370,1.168,"","GR BASS SMOOTHLY","","Unchecked",NA,0,8,14.92,0,0,0,0,2,860,1.01514466,-2.095237466,430,"A 1-300","A 1-300",NA,NA
"569",1031363386600002,"GREECE","PETALAS","PEA04","L29/3/12-HEL","BASS",14.53,15.07,"HELENIC","",2012,"March","28/02/13","31/03/13",165,172,171.67,0.19,171.52,173.08,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1785,2151.805624,17.05,88068,14531.22,87593,15065.996,0,0,0,534.776,492.73136,3.337846126,3.622663676,475,832,42.91,0.39,0.39,0.13,1410,1.183,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,11,14.97,0,0,0,0,2,1320,1.482929626,2.152156664,476,"A 1-300","A 1-300",NA,NA
"570",1031363386600003,"GREECE","PETALAS","PEA05","L29/3/12-HEL","BASS",13.74,14.15,"HELENIC","",2012,"March","28/02/13","31/03/13",164,172,171.65,0.2,171.39,172.08,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1925,2015.038702,4.47,83753,13735.492,82243,14145.796,0,0,0,410.304,360.13577,4.691643269,5.345206337,510,770,33.77,0.45,0.45,0.15,1562.5,1.183,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,11,14.97,0,0,0,0,2,1240,1.467751082,2.478414328,476,"A 1-300","A 1-300",NA,NA
"571",1031363386600019,"GREECE","PETALAS","PEZ03","L29/3/12-HEL","BASS",10.48,10.92,"HELENIC","",2012,"March","28/02/13","31/03/13",125,131,131.27,-0.21,131.37,132.27,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1527.5,1754.589702,12.94,83857,10482.125,83387,10923.697,0,0,0,441.572,472.42519,3.459232017,3.233316157,470,800,41.25,0.46,0.46,0.15,1227.5,1.183,"","GR BASS SMOOTHLY","","Unchecked",NA,0,11,14.97,0,0,0,0,2,1330,1.569933021,-4.32851744,476,"A 1-300","A 1-300",NA,NA
"572",1031363732200000,"GREECE","PETALAS","PEA02","L29/3/12-HEL","BASS",4.88,5.04,"HELENIC","",2012,"March","08/03/13","31/03/13",165.77,172,170.8,0.7,171.12,171.86,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1250,1512.727603,17.37,82356,13652.15412,82031,14109.332,0,0,0,457.17788,384.9906,2.734165529,3.24683252,375,576,34.9,0.39,0.39,0.16,887.5,1.183,"BIG","GR BASS SMOOTHLY","PEA02\L29/3/12-HEL","Unchecked",NA,0,10,15.04,0,0,1,0,1,1275,1.530502005,2.209337601,357,"A 1-300","A 1-300",NA,NA
"573",1.031365372e+15,"GREECE","PETALAS","PEA04","L29/3/12-HEL","BASS",15.07,NA,"HELENIC","",2012,"March","31/03/13","15/04/13",172,181.11,178.21,1.63,178.48,178.54,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1300,1390.985669,6.54,87593,15065.996,0,0,0,15839.51,0,773.514,773.514,1.68064185,1.68064185,135,390,65.38,0,0,0.34,1300,1.184,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,5,15.94,0,1,0,0,2,1455,1.634592884,2.039448887,253,"A 1-300","A 1-300",NA,NA
"574",1.03136602e+15,"GREECE","PETALAS","PEA02","L29/3/12-HEL","BASS",5.04,5.52,"HELENIC","",2012,"March","31/03/13","30/04/13",172,190,188.72,0.68,188.97,188.64,"GR IR. PLUS 4,5 V","PLUS","IRIDA",3050,3010.062615,-1.33,82031,14109.332,81401,15466.19,0,0,0,1356.858,1273.01497,2.247840231,2.395886986,630,744,15.32,0.69,0.69,0.33,3050,1.184,"BIG","GR BASS SMOOTHLY","PEA02\L29/3/12-HEL","Unchecked",NA,0,6,15.92,0,0,0,0,2,1905,2.286750054,2.223569152,505,"A 1-300","A 1-300",NA,NA
"575",1031366581600000,"GREECE","PETALAS","PEG15","L29/3/12-HEL","BASS",5.22,5.55,"HELENIC","",2012,"March","13/04/13","30/04/13",178,190,188.04,1.04,187.84,189.09,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1750,1908.105365,8.29,82073,14608.994,81768,15535.92,0,0,0,926.926,750.30712,1.887960851,2.33237824,365,432,15.51,0.68,0.69,0.38,1750,1.184,"BIG","GR BASS SMOOTHLY","PEG15\L29/3/12-HEL","Unchecked",NA,0,3,15.98,0,0,1,0,1,1715,2.02999444,2.332833424,300,"A 1-300","A 1-300",NA,NA
"576",1.031366668e+15,"GREECE","PETALAS","PEA12","L29/3/12-HEL","BASS",5.65,5.82,"HELENIC","",2012,"March","15/04/13","30/04/13",181.11,187,191.59,-2.4,191.24,191.24,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1925,1837.749388,-4.75,87398,15828.65178,87093,16286.391,0,0,0,457.73922,827.01354,4.205451305,2.327652338,365,416,12.26,0.8,0.79,0.21,1925,1.184,"BIG","GR BASS SMOOTHLY","PEA12\L29/3/12-HEL","Unchecked",NA,0,1,15.92,0,0,1,0,1,1820,2.044645394,2.31465706,268,"A 1-300","A 1-300",NA,NA
"577",1031367013600000,"GREECE","PETALAS","PEG16","L29/3/12-HEL","BASS",4.17,4.33,"HELENIC","",2012,"March","23/04/13","30/04/13",141.03,147,145.72,0.88,145.85,146.7,"GR IR. PLUS 4,5 V","PLUS","IRIDA",737.5,878.436181,16.04,82782,11674.74546,82567,12137.349,0,0,0,462.60354,367.65149,1.594237692,2.005975822,375,192,-95.31,0.89,0.89,0.59,737.5,1.184,"","GR BASS SMOOTHLY","PEG16\L29/3/12-HEL","Unchecked",NA,0,1,17.42,0,0,1,0,1,2150,2.53786165,50.95621982,138,"A 1-300","A 1-300",NA,NA
"578",1031368655200004,"GREECE","PETALAS","PEA02","L29/3/12-HEL","BASS",5.52,6.39,"HELENIC","",2012,"March","30/04/13","31/05/13",190,221,219.66,0.61,219.69,220.96,"GR IR. PLUS 4,5 V","PLUS","IRIDA",4575,4763.983903,3.97,81401,15466.19,80966,17893.486,0,0,0,2427.296,2321.23054,1.884813389,1.970937363,435,579,24.87,0.89,0.89,0.49,4575,1.185,"BIG","GR BASS SMOOTHLY","PEA02\L29/3/12-HEL","Unchecked",NA,0,8,17.97,0,0,0,0,2,2340,2.808921326,2.068234606,595,"A 1-300","A 1-300",NA,NA
"579",1031368655200011,"GREECE","PETALAS","PEA12","L29/3/12-HEL","BASS",5.82,6.72,"HELENIC","",2012,"March","30/04/13","31/05/13",187,217,216.35,0.3,216.2,217.89,"GR IR. PLUS 4,5 V","PLUS","IRIDA",4837.5,5071.621856,4.62,87093,16286.391,86678,18809.126,0,0,0,2522.735,2453.3926,1.917561694,1.971759432,465,652,28.68,0.89,0.89,0.48,4837.5,1.185,"BIG","GR BASS SMOOTHLY","PEA12\L29/3/12-HEL","Unchecked",NA,0,7,17.97,0,0,0,0,2,2235,2.510869481,2.131075741,595,"A 1-300","A 1-300",NA,NA
"580",1031368655200017,"GREECE","PETALAS","PEG15","L29/3/12-HEL","BASS",5.55,6.39,"HELENIC","",2012,"March","30/04/13","31/05/13",190,220,218.85,0.53,218.84,220.96,"GR IR. PLUS 4,5 V","PLUS","IRIDA",4462.5,4780.183821,6.65,81768,15535.92,81268,17878.96,0,0,0,2343.04,2248.76912,1.90457696,1.984418925,500,579,13.64,0.86,0.87,0.47,4462.5,1.185,"BIG","GR BASS SMOOTHLY","PEG15\L29/3/12-HEL","Unchecked",NA,0,8,17.97,0,0,0,0,2,2215,2.621829554,2.142125597,595,"A 1-300","A 1-300",NA,NA
"581",1031368655200018,"GREECE","PETALAS","PEG16","L29/3/12-HEL","BASS",4.33,5.1,"HELENIC","",2012,"March","30/04/13","31/05/13",147,174,172.63,0.79,172.53,177.37,"GR IR. PLUS 4,5 V","PLUS","IRIDA",3825,4537.67576,15.71,82567,12137.349,82072,14280.528,0,0,0,2143.179,2022.53316,1.784731933,1.891192726,495,768,35.55,0.94,0.94,0.54,3825,1.185,"","GR BASS SMOOTHLY","PEG16\L29/3/12-HEL","Unchecked",NA,0,8,17.97,0,0,0,0,2,2645,3.12216003,4.796631572,595,"A 1-300","A 1-300",NA,NA
"582",1031371290400005,"GREECE","PETALAS","PEA02","L29/3/12-HEL","BASS",6.39,7.47,"HELENIC","",2012,"March","31/05/13","30/06/13",221,260,259.45,0.21,259.74,260.44,"GR IR. PLUS 4,5 V","PLUS","IRIDA",5850,6015.264377,2.75,80966,17893.486,80471,20922.46,0,0,0,3028.974,3008.05154,1.93134705,1.944780507,545,465,-17.2,1.01,1.01,0.54,5850,1.185,"BIG","GR BASS SMOOTHLY","PEA02\L29/3/12-HEL","Unchecked",NA,0,9,13.26,0,0,0,0,2,2835,3.403116222,2.022806631,640,"A 1-300","A 1-300",NA,NA
"583",1031371290400011,"GREECE","PETALAS","PEA12","L29/3/12-HEL","BASS",6.72,7.91,"HELENIC","",2012,"March","31/05/13","30/06/13",217,257,256.18,0.32,256.47,256.44,"GR IR. PLUS 4,5 V","PLUS","IRIDA",6362.5,6418.953301,0.88,86678,18809.126,86168,22145.176,0,0,0,3336.05,3290.38096,1.907195636,1.933666672,575,496,-15.93,1.04,1.04,0.56,6362.5,1.185,"BIG","GR BASS SMOOTHLY","PEA12\L29/3/12-HEL","Unchecked",NA,0,9,13.26,0,0,0,0,2,2745,3.083819564,2.052801997,640,"A 1-300","A 1-300",NA,NA
"584",1031371290400017,"GREECE","PETALAS","PEG15","L29/3/12-HEL","BASS",6.39,7.5,"HELENIC","",2012,"March","31/05/13","30/06/13",220,260,258.96,0.4,259.15,259.36,"GR IR. PLUS 4,5 V","PLUS","IRIDA",5950,6023.652353,1.22,81268,17878.96,80808,21010.08,0,0,0,3131.12,3062.4332,1.900278495,1.942899522,505,465,-8.6,1.02,1.02,0.56,5950,1.185,"BIG","GR BASS SMOOTHLY","PEG15\L29/3/12-HEL","Unchecked",NA,0,9,13.26,0,0,0,0,2,2675,3.166317859,2.058434109,640,"A 1-300","A 1-300",NA,NA
"585",1031371290400018,"GREECE","PETALAS","PEG16","L29/3/12-HEL","BASS",5.1,6.12,"HELENIC","",2012,"March","31/05/13","30/06/13",174,210,207.9,1.01,208.08,212.84,"GR IR. PLUS 4,5 V","PLUS","IRIDA",5000,5751.89167,13.07,82072,14280.528,81592,17134.32,0,0,0,2853.792,2697.13536,1.75205481,1.853818712,530,663,20.06,1.06,1.07,0.63,5000,1.185,"","GR BASS SMOOTHLY","PEG16\L29/3/12-HEL","Unchecked",NA,0,9,13.26,0,0,0,0,2,3125,3.688752398,3.105997957,640,"A 1-300","A 1-300",NA,NA
"586",1041360839600013,"GREECE","PETALAS","PEG03","L29/7/11-VER","BASS",3.05,2.94,"VONITSA","",2011,"July","31/01/13","28/02/13",460,455,456.68,-0.37,456.7,456.52,"GR IR. PLUS 6 V","PLUS","IRIDA",512.5,745.4488717,31.25,18581,8547.26,18101,8235.955,0,0,0,-311.305,-280.5333,-1.646295434,-1.826877593,480,29,-1555.17,0.22,0.22,-0.04,400,1.172,"","GR BASS SMOOTHLY","","Unchecked",NA,0,8,14.92,0,0,0,0,2,1210,6.265858837,-1.458773656,430,"C 365-600","C 365-600",NA,NA
"587",1051358679600000,"GREECE","PETALAS","AKS01","L5/7/12-HEL","BASS",NA,3.57,"HELENIC","",2012,"July","09/01/13","31/01/13",119.43,148,123.1,20.23,126.58,124.33,"GR P. LT-POWER 3.5 (TR) MED","LT POWER","PERSEUS",873.5,909.1732187,3.92,18662,2228.80266,67474,9986.152,0,0,7016.51019,740.83915,-704.45393,1.179068358,-1.239967531,8825,446,-1878.7,8.04,-7.57,0.97,501,1.37,"","GR BASS SMOOTHLY","AKS01\L5/7/12-HEL","Unchecked",NA,0,6,15.77,0,0,3,0,1,10175,14.31143368,1.813616447,340,"A 1-300","A 1-300",NA,NA
"588",1051360839600000,"GREECE","PETALAS","AKS01","L5/7/12-HEL","BASS",3.57,3.81,"HELENIC","",2012,"July","31/01/13","28/02/13",148,161,153.1,5.16,153.05,154.92,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1062.5,1356.384552,21.67,67474,9986.152,66219,10661.259,0,0,0,675.107,148.66595,1.573824594,7.146895439,1255,556,-125.72,0.37,0.38,0.3,1062.5,1.168,"","GR BASS SMOOTHLY","AKS01\L5/7/12-HEL","Unchecked",NA,0,10,14.92,0,0,0,0,2,11430,16.07662771,1.646637047,430,"A 1-300","A 1-300",NA,NA
"589",1051363386600000,"GREECE","PETALAS","AKS01","L5/7/12-HEL","BASS",3.81,4.16,"HELENIC","",2012,"July","28/02/13","31/03/13",161,177,169.15,4.64,169.08,169,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1637.5,1588.242406,-3.1,66219,10661.259,65844,11654.388,0,0,0,993.129,471.64452,1.648829105,3.471894468,375,608,38.32,0.47,0.48,0.31,1387.5,1.183,"","GR BASS SMOOTHLY","AKS01\L5/7/12-HEL","Unchecked",NA,0,11,14.97,0,0,0,0,2,11805,16.60407612,1.621625208,476,"A 1-300","A 1-300",NA,NA
"590",1.05136602e+15,"GREECE","PETALAS","AKS01","L5/7/12-HEL","BASS",4.16,4.67,"HELENIC","",2012,"July","31/03/13","30/04/13",177,200,192.63,3.83,192.69,193.74,"GR IR. PLUS 4,5 V","PLUS","IRIDA",2300,2445.806041,5.96,65844,11654.388,65409,13081.8,0,0,0,1427.412,949.27221,1.611307737,2.422908809,435,589,26.15,0.62,0.63,0.41,2300,1.184,"","GR BASS SMOOTHLY","AKS01\L5/7/12-HEL","Unchecked",NA,0,6,15.92,0,0,0,0,2,12240,17.21591628,1.617789169,505,"A 1-300","A 1-300",NA,NA
"591",1051368655200001,"GREECE","PETALAS","AKS01","L5/7/12-HEL","BASS",4.67,5.23,"HELENIC","",2012,"July","30/04/13","31/05/13",200,226,224.01,0.89,223.43,231.52,"GR IR. PLUS 4,5 V","PLUS","IRIDA",2987.5,3920.207828,23.79,65409,13081.8,64744,14632.144,0,0,0,1550.344,1383.95192,1.926991687,2.158673258,665,384,-73.18,0.7,0.7,0.39,2987.5,1.185,"","GR BASS SMOOTHLY","AKS01\L5/7/12-HEL","Unchecked",NA,0,9,17.97,0,0,0,0,2,12905,18.15125814,1.688179349,595,"A 1-300","A 1-300",NA,NA
"592",1051371290400000,"GREECE","PETALAS","AKS01","L5/7/12-HEL","BASS",5.23,6.02,"HELENIC","",2012,"July","31/05/13","30/06/13",226,262,265.99,-1.5,266.21,265.41,"GR IR. PLUS 4,5 V","PLUS","IRIDA",4887.5,4823.493318,-1.33,64744,14632.144,64289,16843.718,0,0,0,2211.574,2482.23069,2.209964487,1.968995074,455,372,-22.31,1.04,1.03,0.49,4525,1.185,"","GR BASS SMOOTHLY","AKS01\L5/7/12-HEL","Unchecked",NA,0,11,13.26,0,0,0,0,2,13360,18.79122888,1.839994906,640,"A 1-300","A 1-300",NA,NA
"593",1061360839600001,"GREECE","PETALAS","AKS02","L6/7/12-VER","BASS",5.09,5.41,"VONITSA","",2012,"July","31/01/13","28/02/13",162,173,168.24,2.83,168.31,169.19,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1737.5,1904.307972,8.76,88040,14262.48,87590,15153.07,0,0,0,890.59,479.7929,1.950953862,3.62135413,450,754,40.32,0.42,0.43,0.23,1737.5,1.168,"","GR BASS SMOOTHLY","AKS02\L6/7/12-VER","Unchecked",NA,0,10,14.92,0,0,0,0,2,1125,1.268105732,1.799267982,430,"A 1-300","A 1-300",NA,NA
