Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Proteins_Avg;Lipids_Avg;Vitamin_Mineral_Premix;Digestible_Energy;Period Feed Qty;Model Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;PRODUCT TYPE;GROUPING PROD. BGT
GREECE;PETALAS;PE_17;BAS19092014VML;BASS;2.26;5.51;VONITSA;;2014;September;03/06/15;09/09/15;62.31;154.54;150.17;2.91;156.05;164.79;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;14287.5;16859.42959;15.26;101351;6315.18081;99841;15429.42814;0;0;0;9114.24733;9265.00724;1.567600646;1.542092697;1580;2958;46.59;1.43;1.42;0.93;10475;1.14;SMALL;GR BASS SMOOTHLY;;Unchecked;;0;11;24.27;0;0;1;0;1;14218.5;13.6269265;1.786786614;1881;A 1-300;A 1-300;;
GREECE;PETALAS;PE_05;BAS11102014VMS;BASS;3.17;7.32;VONITSA;;2014;October;04/06/15;09/09/15;82.06;193.12;175.52;10.03;182.26;195.34;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;16925;20734.82607;18.37;108130;8873.1478;106197;20508.76464;0;0;0;11635.61684;10482.31742;1.45458554;1.614623878;1933;3124;38.12;1.26;1.3;0.88;15425;1.14;;GR BASS SMOOTHLY;;Unchecked;;0;13;24.33;0;0;1;0;1;16208;14.49731664;1.518389146;1585;A 1-300;A 1-300;;
GREECE;PETALAS;PE_06;BAS29092014VMS;BASS;3.22;7.41;VONITSA;;2014;September;08/06/15;09/09/15;88.5;206.21;178.52;15.51;184.79;200.15;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;15500;19449.93447;20.31;101960;9023.46;100555;20735.44655;0;0;0;11711.98655;9558.09845;1.323430482;1.621661472;1405;2820;50.18;1.18;1.26;0.91;14887.5;1.14;;GR BASS SMOOTHLY;;Unchecked;;0;13;24.49;0;0;1;0;1;12365;12.43963783;1.41924184;1030;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ10;BAS13122014VMS;BASS;4.05;9.59;VONITSA;;2014;December;09/06/15;27/08/15;47.26;115.4;105.53;9.35;110.92;119.33;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;7401.5;9352.491835;20.86;85720;4051.1272;83070;9586.278;0;0;0;5535.1508;5162.9972;1.337181274;1.433566534;2590;1999;-29.56;1.46;1.49;1.13;5101.5;1.25;;GR BASS SMOOTHLY;;Unchecked;;0;6;24.23;0;0;0;0;2;9230;10.47673099;1.476900505;1982;A 1-300;A 1-300;;
GREECE;PETALAS;PE_15;BAS14042015VML;BASS;2.18;6.52;VONITSA;;2015;April;11/06/15;19/08/15;19.12;61.15;63.29;-3.38;64.07;60.38;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;6104;5649.202294;-8.05;113875;2177.29;106559;6516.08285;0;0;0;4338.79285;4649.94513;1.406842919;1.312703662;3265;2477;-31.81;2.24;2.17;1.68;3779;1.25;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;24.11;0;0;0;0;2;7040;5.9762309;1.447296156;2173;A 1-300;C 365-600;;
GREECE;PETALAS;PEZ15;BAS17042015VML B;BASS;1.48;6.35;VONITSA;;2015;April;11/06/15;20/08/15;13;58.12;58.05;0.12;59.25;50.15;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;6146.5;4981.618431;-23.38;113910;1480.83;109273;6350.94676;0;0;0;4870.11676;4993.59525;1.262084731;1.230876691;2785;2609;-6.75;2.63;2.59;2.14;3345.5;1.62;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;24.16;0;0;0;0;2;6725;5.699152542;1.259309135;1038;A 1-300;A 1-300;;
GREECE;PETALAS;PE_10;BAS24112014VMS;BASS;4.95;5.6;VONITSA;;2014;November;11/06/15;30/06/15;51.47;58.71;63.01;-6.82;64.05;66.29;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;1549;1990.488939;22.18;96127;4947.65669;95422;5602.22562;0;167.54;0;822.10893;1331.66241;1.884178536;1.163207723;815;560;-45.54;1.23;1.29;0.69;1374;1.252;;GR BASS SMOOTHLY;;Unchecked;;0;1;20.36;0;1;0;0;2;25175.6;20.28967894;2.91582959;708;A 1-300;A 1-300;;
GREECE;PETALAS;PE_09;BAS13112014VMS;BASS;2.57;6.48;VONITSA;;2014;November;15/06/15;30/09/15;78.32;200.61;187.27;7.12;184.67;206.92;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;16740;19958.03293;16.12;91987;7204.42184;90458;18146.77938;0;0;0;10942.35754;9500.45702;1.529834859;1.762020497;1599;2876;44.4;1.32;1.38;0.88;9412.5;1.14;;GR BASS SMOOTHLY;;Unchecked;;0;14;25.02;0;0;1;0;1;15954;15.51945525;1.609842506;3697;A 1-300;A 1-300;;
GREECE;PETALAS;AKK01;BAS28032015VML A;BASS;2.8;6.44;VONITSA;;2015;March;23/06/15;11/08/15;28.14;67.09;62.21;7.84;65.12;65.55;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;4469.1;4933.745684;9.42;99535;2800.9149;96035;6442.98815;0;0;0;3642.07325;3452.8843;1.227075815;1.294309224;1030;1473;30.07;2.09;2.12;1.77;3312.5;1.25;;GR BASS SMOOTHLY;;Unchecked;;0;2;24.3;0;0;0;0;2;4515;4.379243453;1.209729448;419;A 1-300;A 1-300;;
GREECE;PETALAS;PE_07;BAS10102014VNS;BASS;3.28;6.78;VONITSA;;2014;October;24/06/15;09/09/15;77.21;161.97;154.43;4.88;156.34;162.29;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;15087.5;16715.85123;9.74;118960;9184.9016;117205;18983.69385;0;0;0;9798.79225;9138.9281;1.539730572;1.650904771;1755;2730;35.71;1.45;1.48;0.96;8075;1.14;SMALL;GR BASS SMOOTHLY;;Unchecked;;0;5;25.23;0;0;1;0;1;16715.64;16.32933847;1.628010547;2854;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ04;BAS27062015VML  _;BASS;0.5;2.45;VONITSA;;2015;June;27/06/15;13/08/15;4.15;20.71;20.27;2.17;20.74;18.81;GR IR. POW.1,5;POWER;IRIDA;0.44;0.19;0.03;19.20;2102.5;1898.5528;-10.74;120500;500.075;118090;2445.6439;0;0;0;1945.5689;1949.1116;1.080660777;1.078696571;1810;2391;24.3;3.65;3.65;3.42;1156.5;1.97;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;0;24.81;0;0;0;0;1;1810;1.502074689;1.080658;595;A 1-300;A 1-300;;
GREECE;PETALAS;AKK04;BAS27062015VML _;BASS;0.51;2.47;VONITSA;;2015;June;27/06/15;13/08/15;4.15;20.44;20.14;1.49;20.61;18.81;GR IR. POW.1,5;POWER;IRIDA;0.44;0.19;0.03;19.20;2132;1941.140613;-9.83;122400;507.96;120800;2469.152;0;0;0;1961.192;1981.728;1.087093971;1.075828772;1600;2439;34.4;3.66;3.64;3.39;1283;1.97;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;0;24.81;0;0;0;0;1;1600;1.307189542;1.087093971;430;A 1-300;A 1-300;;
GREECE;PETALAS;PE_07;BAS22092014VMS;BASS;3.47;6.34;VONITSA;;2014;September;29/06/15;09/09/15;85.74;157.94;155.72;1.43;160.73;169.25;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;13212.5;15892.55137;16.86;113375;9720.7725;112330;17741.4002;0;0;0;8020.6277;8334.0284;1.64731496;1.585367768;1045;2411;56.66;1.38;1.36;0.85;11712.5;1.11;SMALL;GR BASS SMOOTHLY;;Unchecked;;0;11;25.65;0;0;1;0;1;12448.55;10.39958958;1.732103259;1571;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ_1;BAS06052015VMS;BASS;1.45;5.67;VONITSA;;2015;May;30/06/15;29/08/15;13.65;55.12;56.7;-2.79;58.23;45.49;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;5437;3918.66206;-38.75;106450;1453.0425;102920;5672.9504;0;0;0;4219.9079;4539.9891;1.288416745;1.197579968;2090;2114;1.14;2.92;2.83;2.33;3462;1.62;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;25.58;0;0;0;0;2;5980;5.416666667;1.282426137;1010;A 1-300;A 1-300;;
GREECE;PETALAS;PE_12;BAS09112014VMS;BASS;7.57;3.02;VONITSA;;2014;November;30/06/15;17/07/15;67.07;76.58;77.63;-1.35;77;82.14;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;1737.5;2494.732239;30.35;112825;7567.17275;110484;8460.86472;0;0;0;893.69197;940.09525;1.944182177;1.848216976;800;594;-34.68;1.28;1.27;0.78;1425;1.254;;GR BASS SMOOTHLY;;Unchecked;;0;2;22.38;0;0;0;0;2;8800;7.154471545;1.858064679;284;A 1-300;A 1-300;;
GREECE;PETALAS;PE_01;BAS27042015V_;BASS;2.32;6.58;VONITSA;;2015;April;30/06/15;14/08/15;20;57.94;55.51;4.38;59.75;45.38;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;4902.5;3463.308338;-41.56;115819;2316.38;113567;6580.07198;0;0;0;4263.69198;4469.24825;1.149825087;1.096940632;1875;1704;-10.04;2.67;2.62;2.36;2715;1.62;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;1;25.27;0;0;0;0;2;7655;6.27973749;1.188127753;34;A 1-300;A 1-300;;
GREECE;PETALAS;AN_02;BAS23082014VML;BASS;5.49;6.52;VONITSA;42-85%15,8;2014;August;03/07/15;17/07/15;133.44;158.75;148.05;7.23;149.24;151.16;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;2837.5;3442.587102;17.58;115199;15372.15456;114924;18244.185;0;0;0;2872.03044;1779.1032;0.987976994;1.594904669;275;510;46.08;1.21;1.25;1.24;2837.5;1.139;;GR BASS SMOOTHLY;;Unchecked;;0;2;22.75;0;0;1;0;1;7490;6.570175439;1.471186077;640;A 1-300;A 1-300;;
GREECE;PETALAS;PE_08;BAS11112014VMS;BASS;3.5;3.78;VONITSA;;2014;November;06/07/15;22/07/15;81.25;88.58;91.41;-3.1;92.19;97.52;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;1862.5;3002.035678;37.96;120710;9807.6875;119630;10596.8254;0;0;0;789.1379;1221.0022;2.36017051;1.525386277;410;611;32.9;1.14;1.12;0.54;1087.5;1.139;;GR BASS SMOOTHLY;;Unchecked;;0;4;24.09;0;0;1;0;1;10970;8.692551506;1.813224106;1441;A 1-300;A 1-300;;
GREECE;PETALAS;DIX09;BAS25072014VML;BASS;7.75;11.41;VONITSA;0-37%16,4;2014;July;09/07/15;29/09/15;188.56;280.17;289.09;-3.09;294.09;310.12;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;21862.5;26626.47882;17.89;115100;21703.256;114070;31958.9919;0;0;0;10255.7359;11843.5903;2.131733911;1.845935181;1100;1878;41.43;1.01;0.98;0.48;14712.5;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;14;26.33;0;0;0;0;2;9925;8.790965456;1.727110088;126;A 1-300;A 1-300;;
GREECE;PETALAS;DIX10;BAS14032014V__;BASS;8.69;10.76;VONITSA;22-43%15,1;2014;March;11/07/15;29/09/15;218.2;273.48;294.27;-7.06;297.45;336.28;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;16225;25714.03406;36.9;111539;24337.8098;110144;30122.18112;0;0;0;5784.37132;8424.523;2.804972071;1.925925064;1375;1701;19.17;0.75;0.72;0.28;9587.5;1.139;;GR BASS SMOOTHLY;;Unchecked;;0;13;26.44;0;0;0;0;2;16510;14.7016919;1.925909437;640;A 1-300;A 1-300;;
GREECE;PETALAS;DIX08;BAS27082014VMSA;BASS;4.79;8.45;VONITSA;0-9%21,3;2014;August;11/07/15;29/09/15;130.26;232.91;218.53;6.58;221.81;244.78;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;16125;21143.09774;23.73;102906;13404.53556;101580;23658.9978;0;0;0;10254.46224;9126.92424;1.572486165;1.766750723;1315;2111;37.71;1.12;1.15;0.73;9800;1.14;SMALL;GR BASS SMOOTHLY;;Unchecked;;0;13;26.44;0;0;0;0;2;9565.03;9.891276955;1.531168181;423;A 1-300;A 1-300;;
GREECE;PETALAS;DIX04;BAS29032014V__;BASS;7.18;8.78;VONITSA;80-100%12,5;2014;March;11/07/15;29/09/15;217.41;269;303.12;-11.26;301.21;335.68;GR AGR 03  (6.5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;15225;21322.47832;28.6;92439;20097.16299;91389;24583.641;0;0;0;4486.47801;7430.1177;3.393530508;2.049092708;945;1377;31.37;0.85;0.81;0.27;13537.5;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;13;26.44;0;0;0;0;2;16045;15.13679245;2.148015604;640;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ06;BAS20032015VML ;BASS;4.03;6.12;VONITSA;;2015;March;13/07/15;07/08/15;35.94;55.93;55.17;1.38;55.04;53.58;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;2625;2399.897715;-9.38;112254;4034.40876;109359;6116.44887;0;0;0;2082.04011;1984.7106;1.260782627;1.322610964;545;857;36.41;2.1;2.12;1.77;2337.5;1.25;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;26.58;0;0;0;0;2;5610;4.778534923;1.268981736;595;A 1-300;A 1-300;;
GREECE;PETALAS;AKS06;BAS21032015VML;BASS;4.07;5.96;VONITSA;;2015;March;13/07/15;05/08/15;36.77;55.72;54.66;1.94;54.37;53.4;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;2400;2210.716307;-8.56;110670;4069.3359;106935;5958.4182;0;0;0;1889.0823;1744.72005;1.270458148;1.37557885;485;791;38.69;2.11;2.13;1.81;2300;1.25;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;26.5;0;0;0;0;2;6635;5.675791275;1.263540038;476;A 1-300;A 1-300;;
GREECE;PETALAS;PE_16;BAS31032014VMI;BASS;8.8;10.38;VONITSA;0-58%17,4;2014;March;14/07/15;30/09/15;229.52;273.22;307.92;-11.27;307.15;344.86;GR AGR 03  (6.5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;16312.5;24446.30768;33.27;107325;24633.234;106354;29058.03988;0;0;0;4424.80588;8033.3971;3.686602405;2.030585541;970;1580;38.61;0.78;0.73;0.22;8225;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;12;26.55;0;0;0;0;2;16015;14.01137358;2.001432623;1723;A 1-300;A 1-300;;
GREECE;PETALAS;PE_12;BAS27102014DS;BASS;2.97;5.57;VONITSA;;2014;October;15/07/15;30/09/15;99.49;190.17;183.87;3.43;183.49;199.31;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;11962.5;14257.20901;16.1;83523;8309.70327;82048;15603.06816;0;0;0;7293.36489;6745.28425;1.64018943;1.773461215;1475;1879;21.5;1.34;1.37;0.84;6875;1.14;;GR BASS SMOOTHLY;;Unchecked;;0;10;26.58;0;0;1;0;1;10754.79;12.0515865;1.535911081;1657;A 1-300;A 1-300;;
GREECE;PETALAS;PE_08;BAS22102014DS;BASS;2.99;5.75;VONITSA;;2014;October;17/07/15;30/09/15;94.18;192.79;171.22;12.6;175.82;188.51;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;11520;14215.55894;18.96;89041;8385.88138;83556;16108.76124;0;0;0;7722.87986;6304.93454;1.491671528;1.827140302;1485;1975;24.81;1.3;1.37;0.96;11320;1.14;;GR BASS SMOOTHLY;;Unchecked;;0;9;26.62;0;0;1;0;1;15478.2;15.83279605;1.4117663;726;A 1-300;A 1-300;;
GREECE;PETALAS;AN_02;BAS23082014VML;BASS;6.52;10.08;VONITSA;42-85%15,8;2014;August;17/07/15;29/09/15;158.75;252.35;250.58;0.71;255.8;268.08;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;19312.5;23153.31359;16.59;114924;18244.185;111833;28221.05755;0;0;0;9976.87255;10362.6964;1.935726843;1.863655872;2935;1965;-49.36;1.14;1.13;0.63;18975;1.14;;GR BASS SMOOTHLY;;Unchecked;;0;11;26.63;0;0;0;0;2;10281;9.018421053;1.634142371;640;A 1-300;A 1-300;;
GREECE;PETALAS;AKK02;BAS31072014VML;BASS;6.51;9.38;VONITSA;80-100%20,7;2014;July;17/07/15;29/09/15;160.85;237.52;247.09;-3.87;248.35;270.19;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;17887.5;22916.76733;21.95;113400;18240.39;110600;26269.712;0;0;0;8029.322;9227.12;2.227772158;1.938578885;2800;1917;-46.06;1.1;1.07;0.53;17362.5;1.11;SMALL;GR BASS SMOOTHLY;;Unchecked;;0;12;26.63;0;0;0;0;2;13113.86;12.21893198;1.794700135;430;A 1-300;A 1-300;;
GREECE;PETALAS;AKS10;BAS07032015VML;BASS;4.04;4.82;VONITSA;;2015;March;18/07/15;01/08/15;39.91;48.25;51.12;-5.61;50.41;50.46;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;1357.5;1281.062234;-5.97;101170;4037.6947;99845;4817.52125;0;0;0;779.82655;995.49175;1.740771714;1.363647665;275;449;38.75;2.2;2.15;1.36;1357.5;1.25;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;26.77;0;0;0;0;2;4505;4.266098485;1.386443668;505;A 1-300;A 1-300;;
GREECE;PETALAS;PE_08;BAS11112014VMS;BASS;3.78;6.9;VONITSA;;2014;November;22/07/15;30/09/15;88.58;165.77;156.96;5.61;159.19;173.17;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;13350;16683.21343;19.98;119630;10596.8254;116610;19330.4397;0;0;0;8733.6143;7966.3205;1.528576777;1.675805034;930;2484;62.56;1.31;1.34;0.9;13100;1.14;;GR BASS SMOOTHLY;;Unchecked;;0;13;26.64;0;0;0;0;2;11785;9.338351823;1.642309577;712;A 1-300;A 1-300;;
GREECE;PETALAS;AN_04;BAS27082014VMSA;BASS;6.72;9.45;VONITSA;0-9%21,3;2014;August;22/07/15;29/09/15;164.56;237.52;244.6;-2.89;246.12;267.03;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;16787.5;21672.3766;22.54;114421;18829.11976;111436;26468.27872;0;0;0;7639.15896;8597.50856;2.197558669;1.952600557;2685;1795;-49.58;1.08;1.06;0.53;9912.5;1.14;BIG;GR BASS SMOOTHLY;;Unchecked;;0;12;26.66;0;0;1;0;1;10139.94;9.548118944;1.637466544;476;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ01;BAS07032015VML B;BASS;5.68;;VONITSA;;2015;March;04/08/15;15/10/15;54.15;108.92;108.92;0;111.28;115.82;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;7900;8906.013003;11.3;104862;5678.2773;0;0;0;11122.03;0;5443.7527;5443.7527;1.451204791;1.451204791;2785;2204;-26.36;0;0;0.97;6012.5;1.254;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;12;26.23;0;1;0;0;2;7860;7.325256291;1.318073945;640;A 1-300;A 1-300;;
GREECE;PETALAS;AKS06;BAS21032015VML;BASS;5.96;9.93;VONITSA;;2015;March;05/08/15;15/10/15;55.72;106.77;108.03;-1.17;108.96;117.95;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;7862.5;9378.675569;16.17;106935;5958.4182;93016;9931.31832;0;1424.89;0;5397.79012;5601.49516;1.456614619;1.403643094;1535;2299;33.23;1.05;1.05;0.92;5150;1.254;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;15;26.21;0;1;0;0;2;8170;6.988879384;1.353265201;461;A 1-300;A 1-300;;
GREECE;PETALAS;PE_13;BAS24112014VMS;BASS;3.11;4.78;VONITSA;;2014;November;11/08/15;30/09/15;95.8;149.39;142.92;4.53;141.18;156.14;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;6987.5;9021.419516;22.55;90775;8696.245;89510;13371.8989;0;0;0;4675.6539;3940.7768;1.494443376;1.773127572;1305;1348;3.19;1.29;1.33;0.89;6762.5;1.14;;GR BASS SMOOTHLY;;Unchecked;;0;9;26.45;0;0;1;0;1;27475.6;22.1433095;1.858566908;1910;A 1-300;A 1-300;;
GREECE;PETALAS;PE_323;BAS13092014VML;BASS;4.4;5.59;VONITSA;;2014;September;18/08/15;30/09/15;182.85;229.5;238.53;-3.79;243.82;249.69;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;24362.5;29393.21177;17.12;240492;43973.9622;243675;55923.4125;0;0;0;11949.4503;15438.8763;2.038796714;1.577996969;815;2336;65.11;1.14;1.1;0.53;15675;1.11;SMALL;GR BASS SMOOTHLY;;Unchecked;;0;8;26.23;0;0;2;0;1;25518.01;10.74980605;1.617928415;1356;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ15;BAS17042015VML B;BASS;6.35;;VONITSA;;2015;April;20/08/15;01/10/15;58.12;89.54;91.68;-2.33;92.26;94.72;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;4669;5137.73106;9.12;109273;6350.94676;0;0;0;9480.76;0;3129.81324;3129.81324;1.491782302;1.491782302;1205;1304;7.59;0;0;1.03;4256.5;1.254;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;9;26.15;0;1;0;0;2;7770;6.584745763;1.340520904;1038;A 1-300;A 1-300;;
GREECE;PETALAS;AN_05;BAS28032015VML A;BASS;2.61;4.38;VONITSA;;2015;March;20/08/15;23/10/15;74.2;126.79;125.49;1.04;127.3;137.39;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;7262.5;9057.265908;19.82;98574;7314.1908;96688;12259.07152;0;0;0;4944.88072;4994.1916;1.468690634;1.454189303;1125;1885;40.32;1.19;1.18;0.84;4012.5;1.14;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;13;25.59;0;0;1;0;1;5710;5.538312318;1.313508098;505;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ_1;BAS06052015VMS;BASS;5.67;9.29;VONITSA;;2015;May;29/08/15;30/10/15;55.12;94.92;98.01;-3.15;98.99;110.42;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;5777;7627.563448;24.26;102920;5672.9504;97845;9287.4474;0;0;0;3614.497;4012.72615;1.598286013;1.439669637;3180;1883;-68.88;1.27;1.24;0.88;4525;1.254;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;10;25.24;0;0;0;0;2;9140;8.278985507;1.410008534;1874;A 1-300;A 1-300;;
GREECE;PETALAS;PE_03;BAS19092014VML;BASS;7.33;8.59;VONITSA;;2014;September;31/08/15;08/10/15;195;235.7;239.07;-1.41;235.56;254.16;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;8375;11305.65872;25.92;105206;20515.17;102066;24056.9562;0;0;0;3541.7862;3527.49696;2.364626075;2.374204739;3155;809;-289.99;0.99;0.99;0.5;7362.5;1.14;BIG;GR BASS SMOOTHLY;;Unchecked;;0;3;26.03;0;0;0;0;2;18636.46;16.97947544;1.615480584;2030;A 1-300;A 1-300;;
GREECE;PETALAS;PE_22;BAS13122014VMS;BASS;3.63;4.27;VONITSA;;2014;December;03/09/15;30/09/15;121.78;143.74;148.01;-2.88;146.19;157.48;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;3637.5;4981.595943;26.98;83462;10164.00236;83141;11950.68734;0;0;0;1786.68498;1990.38043;2.035893311;1.827540075;320;685;53.28;1.22;1.21;0.61;3312.5;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;7;26.25;0;0;1;0;1;9765;11.08399546;1.556009562;403;A 1-300;A 1-300;;
GREECE;PETALAS;AN_06;BAS28032015VML B;BASS;2.65;3.12;VONITSA;;2015;March;05/09/15;30/09/15;82.31;97.5;101.77;-4.2;101.81;106.56;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;2475;3105.203667;20.3;90218;7425.84358;89488;8725.08;0;0;0;1299.23642;1684.9297;1.904965072;1.468904014;730;682;-7.04;1.23;1.2;0.68;1837.5;1.254;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;5;26.26;0;0;1;0;1;6670;6.57790927;1.305394332;640;A 1-300;A 1-300;;
GREECE;PETALAS;PE_324;BAS11102014VMS;BASS;4.04;4.41;VONITSA;;2014;October;14/09/15;30/09/15;195.39;211;216.29;-2.45;221.98;222.02;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;7775;9926.925088;21.68;206602;40367.96478;209137;44127.907;0;0;0;3759.94222;6056.26648;2.067850926;1.283794236;465;730;36.3;1.15;1.12;0.48;7775;1.14;;GR BASS SMOOTHLY;;Unchecked;;0;3;26;0;0;2;0;1;29188;13.82007576;1.593415401;1160;A 1-300;A 1-300;;
GREECE;PETALAS;PE_324;BAS11102014VMS;BASS;4.41;4.75;VONITSA;;2014;October;30/09/15;08/10/15;211;227.15;223.17;1.78;221.24;224.62;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;4650;5206.252113;10.68;209137;44127.907;208947;47462.31105;0;0;0;3334.40405;2099.52728;1.394552049;2.214784273;275;360;23.61;1.27;1.29;0.92;4650;1.14;;GR BASS SMOOTHLY;;Unchecked;;0;1;25.2;0;0;0;0;2;29378;13.91003788;1.566224001;1670;A 1-300;A 1-300;;
