Region	Site	Unit	Batch	Species	Start Fish Density	End Fish Density	Hatchery	Lot Quality	Origin Year	Origin Month	From	To	Start Av. Wt.	End Av.Wt.	Model End Av. Wt. Act. Feed	Av. Wt. Deviation (%)	Av. Wt. Before Sampl.	Model End Av. Wt. Sugg. Feed	Actual Feed	Feed Category	Supplier	Period Feed Qty	Model Feed Qty	Feed Deviation (%)	Opening Fish No	Opening Biomass	Closing Fish No	Closing Biomass	Harvest Biomass	Transfer - (Kg)	Transfer + (Kg)	Biomass Produced	Biomass Produced Before Sampl.	Econ. FCR Period	Econ FCR Period Before Sampl.	Mortality No	Model Mortality No	Mortality Deviation (%)	SFR Period (%)	SFR Period (%) Before Sampl.	SGR Period (%)	Max Feed Qty	Food Price	Current Grading	Feeding Policy	Group Tag	Vaccinated	Feeder	Feeding Rate (Kg / Hour)	Fastings No	Avg. Temp.	Avg. Oxygene	Transfer - (No)	Transfer + (No)	Harvest (No)	Sampling (No)	LTD Mortality No	LTD Mortality %	LTD Econ. FCR	Period Day Degrees	Start Av. Weight Category	End Av. Weight Category	cage comment	feeding test	aminolab check date	pre-grow code
d	d	d	d	d	c	c	d	d	c	d	c	c	c	c	c	c	c	c	d	d	d	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	d	d	d	d	d	c	c	c	c	c	c	c	c	c	c	c	c	d	d	d	d	d	d
																																		c																																
ashdod	quality fish	QF.25	01052012	sea bream	0	0	Ardag		2012	May	5/8/2012	5/25/2012	3	5	5.09	-1.77	3	4.43	PF	Raanan starter	raanan	311	215.0397684	-44.62	113634	340.902	113634	568.17	0	0	0	227.268	0	1.368428463	0	0	0	0	4.11	0	3	311	4.493		quality fish conservative summer	may	Unchecked		0	0	23.28	0	0	0	0	4	0	0	0	419	01  0-50	01  0-50			19/11/2013	
ashdod	quality fish	QF.30	01052012	sea bream	0	0	Ardag		2012	May	5/8/2012	5/25/2012	3	5	5.07	-1.38	3	4.43	PF	Raanan starter	raanan	278	194.1591446	-43.18	102600	307.8	102600	513	0	0	0	205.2	0	1.354775828	0	0	0	0	4.07	0	3	278	4.493		quality fish conservative summer	may	Unchecked		0	0	23.28	0	0	0	0	2	0	0	1.354775828	419	01  0-50	01  0-50				
ashdod	quality fish	QF.33	01052012	sea bream	0	0	Ardag		2012	May	5/8/2012	5/25/2012	3	5	5.06	-1.19	3	4.43	PF	Raanan starter	raanan	274	191.6990385	-42.93	101300	303.9	101300	506.5	0	0	0	202.6	0	1.352418559	0	0	0	0	4.06	0	3	274	4.493		quality fish conservative summer	may	Unchecked		0	0	23.28	0	0	0	0	2	0	0	1.352418559	419	01  0-50	01  0-50			22/10/2013	
ashdod	quality fish	QF.36	01052012	sea bream	0	0	Ardag		2012	May	5/8/2012	5/25/2012	3	5	5.11	-2.15	3	4.43	PF	Raanan starter	raanan	311	213.0830379	-45.95	112600	337.8	112600	563	0	0	0	225.2	0	1.380994671	0	0	0	0	4.15	0	3	311	4.493		quality fish conservative summer	may	Unchecked		0	0	23.28	0	0	0	0	2	0	0	1.380994671	419	01  0-50	01  0-50				
ashdod	quality fish	QF.04	08032012	sea bream	0	0	Nireus		2012	March	5/24/2012	6/8/2012	17	22	26.65	-17.45	23.15	23.21	PF	Raanan starter	raanan	1739	1104.541264	-57.44	128926	2191.742	128926	2836.372	0	0	0	644.63	792.8949	2.697671533	2.193228888	0	0	0	4.64	4.51	1.72	1739	4.493		quality fish conservative summer	march	Unchecked		0	0	24.50	0	0	0	0	2	0	0	1.25752982	392	01  0-50	01  0-50			24/09/2013	
ashdod	quality fish	QF.17	08032012	sea bream	0	0	Nireus		2012	March	5/24/2012	6/8/2012	17	22	27.43	-19.8	23.65	23.21	PF	Raanan starter	raanan	623	366.2499342	-70.1	42750	726.75	42750	940.5	0	0	0	213.75	284.2875	2.914619883	2.191443521	0	0	0	5.01	4.82	1.72	623	4.493		quality fish conservative summer	march	Unchecked		0	0	24.50	0	0	0	0	2	0	0	1.359504371	392	01  0-50	01  0-50				
ashdod	quality fish	QF.28 old	08032012Nir	sea bream	0	0	Nireus		2012	March	5/24/2012	6/8/2012	17	22	27.15	-18.97	23.47	23.21	PF	Raanan starter	raanan	1623	979.6478942	-65.67	114348	1943.916	114348	2515.656	0	0	0	571.74	739.83156	2.838702907	2.193742586	0	0	0	4.88	4.72	1.72	1623	4.493		quality fish conservative summer	march	Unchecked		0	0	24.50	0	0	0	0	2	0	0	1.336705487	392	01  0-50	01  0-50				
ashdod	quality fish	QF.29	08032012	sea bream	0	0	Nireus		2012	March	5/24/2012	6/8/2012	17	22	28.14	-21.82	24.1	23.21	PF	Raanan starter	raanan	1739	957.0903252	-81.7	111715	1899.155	111715	2457.73	0	0	0	558.575	793.1765	3.113279327	2.19245023	0	0	0	5.35	5.1	1.72	1739	4.493		quality fish conservative summer	march	Unchecked		0	0	24.50	0	0	0	0	2	0	0	1.472585185	392	01  0-50	01  0-50				
ashdod	quality fish	QF.25	01052012	sea bream	0	0	Ardag		2012	May	5/25/2012	6/8/2012	5	8	10.47	-23.59	5	7.02	PF	Raanan starter	raanan	815	301.0242206	-170.74	113634	568.17	113634	909.072	0	0	0	340.902	0	2.390716394	0	0	0	0	8.03	0	3.36	815	4.493		quality fish conservative summer	may	Unchecked		0	0	24.53	0	0	0	0	4	0	0	0.547369459	368	01  0-50	01  0-50			19/11/2013	
ashdod	quality fish	QF.30	01052012	sea bream	0	0	Ardag		2012	May	5/25/2012	6/8/2012	5	8	10.41	-23.15	5	7.02	PF	Raanan starter	raanan	727	271.7944016	-167.48	102600	513	102600	820.8	0	0	0	307.8	0	2.361923327	0	0	0	0	7.93	0	3.36	727	4.493		quality fish conservative summer	may	Unchecked		0	0	24.53	0	0	0	0	2	0	0	1.417153996	368	01  0-50	01  0-50				
ashdod	quality fish	QF.33	01052012	sea bream	0	0	Ardag		2012	May	5/25/2012	6/8/2012	5	8	10.41	-23.15	5	7.02	PF	Raanan starter	raanan	718	268.3506129	-167.56	101300	506.5	101300	810.4	0	0	0	303.9	0	2.362619283	0	0	0	0	7.93	0	3.36	718	4.493		quality fish conservative summer	may	Unchecked		0	0	24.53	0	0	0	0	2	0	0	1.41757157	368	01  0-50	01  0-50			22/10/2013	
ashdod	quality fish	QF.36	01052012	sea bream	0	0	Ardag		2012	May	5/25/2012	6/8/2012	5	8	10.53	-24.03	5	7.02	PF	Raanan starter	raanan	815	298.2850841	-173.23	112600	563	112600	900.8	0	0	0	337.8	0	2.412670219	0	0	0	0	8.1	0	3.36	815	4.493		quality fish conservative summer	may	Unchecked		0	0	24.53	0	0	0	0	2	0	0	1.447602131	368	01  0-50	01  0-50				
ashdod	quality fish	QF.25	01052012	sea bream	0	0	Ardag		2012	May	6/8/2012	6/21/2012	8	10	15.41	-35.11	8	10.9	PF	Raanan starter	raanan	1108	434.3031529	-155.12	113634	909.072	113634	1136.34	0	0	0	227.268	0	4.875301406	0	0	0	0	8.37	0	1.72	1108	4.493		quality fish conservative summer	may	Unchecked		0	0	26.14	0	0	0	0	4	0	0	1.024590164	366	01  0-50	01  0-50			19/11/2013	
ashdod	quality fish	QF.30	01052012	sea bream	0	0	Ardag		2012	May	6/8/2012	6/21/2012	8	10	15.32	-34.73	8	10.9	PF	Raanan starter	raanan	988	392.131787	-151.96	102600	820.8	102600	1026	0	0	0	205.2	0	4.814814815	0	0	0	0	8.26	0	1.72	988	4.493		quality fish conservative summer	may	Unchecked		0	0	26.14	0	0	0	0	2	0	0	1.762740184	366	01  0-50	01  0-50				
ashdod	quality fish	QF.33	01052012	sea bream	0	0	Ardag		2012	May	6/8/2012	6/21/2012	8	10	15.33	-34.77	8	10.9	PF	Raanan starter	raanan	977	387.1632556	-152.35	101300	810.4	101300	1013	0	0	0	202.6	0	4.82230997	0	0	0	0	8.28	0	1.72	977	4.493		quality fish conservative summer	may	Unchecked		0	0	26.14	0	0	0	0	2	0	0	1.764208151	366	01  0-50	01  0-50			22/10/2013	
ashdod	quality fish	QF.36	01052012	sea bream	0	0	Ardag		2012	May	6/8/2012	6/21/2012	8	10	15.48	-35.4	8	10.9	PF	Raanan starter	raanan	1108	430.3512594	-157.46	112600	900.8	112600	1126	0	0	0	225.2	0	4.920071048	0	0	0	0	8.45	0	1.72	1108	4.493		quality fish conservative summer	may	Unchecked		0	0	26.14	0	0	0	0	2	0	0	1.800304491	366	01  0-50	01  0-50				
ashdod	quality fish	QF.04	08032012	sea bream	0	0	Nireus		2012	March	6/8/2012	6/22/2012	22	30	33.69	-10.95	28.04	27.91	PF	Raanan starter	raanan	2216	1121.888798	-97.52	128926	2836.372	128926	3867.78	0	0	0	1031.408	778.71304	2.148519306	2.845720935	0	0	0	4.76	4.93	2.22	2216	4.493		quality fish conservative summer	march	Unchecked		0	0	26.27	0	0	0	0	2	0	0	1.217915571	394	01  0-50	01  0-50			24/09/2013	
ashdod	quality fish	QF.17	08032012	sea bream	0	0	Nireus		2012	March	6/8/2012	6/22/2012	22	30	34.63	-13.37	28.53	27.91	PF	Raanan starter	raanan	794	372.0021263	-113.44	42750	940.5	42750	1282.5	0	0	0	342	279.1575	2.321637427	2.844272498	0	0	0	5.14	5.28	2.22	794	4.493		quality fish conservative summer	march	Unchecked		0	0	26.27	0	0	0	0	2	0	0	1.316411596	394	01  0-50	01  0-50				
ashdod	quality fish	QF.28 old	08032012Nir	sea bream	0	0	Nireus		2012	March	6/8/2012	6/22/2012	22	30	34.31	-12.56	28.36	27.91	PF	Raanan starter	raanan	2069	995.0338979	-107.93	114348	2515.656	114348	3430.44	0	0	0	914.784	727.25328	2.261736104	2.844951074	0	0	0	5.01	5.16	2.22	2069	4.493		quality fish conservative summer	march	Unchecked		0	0	26.27	0	0	0	0	2	0	0	1.291168892	394	01  0-50	01  0-50				
ashdod	quality fish	QF.29	08032012	sea bream	0	0	Nireus		2012	March	6/8/2012	6/22/2012	22	30	35.49	-15.47	28.97	27.91	PF	Raanan starter	raanan	2216	972.1220476	-127.95	111715	2457.73	111715	3351.45	0	0	0	893.72	778.65355	2.479523788	2.845938351	0	0	0	5.49	5.59	2.22	2216	4.493		quality fish conservative summer	march	Unchecked		0	0	26.27	0	0	0	0	2	0	0	1.420277769	394	01  0-50	01  0-50				
ashdod	Dag hayam	DHC.05old	theana	sea bream	0	0	Ardag		2012	May	5/15/2012	6/26/2012	3	12	14.1	-14.89	3	10.25	old	summer	tzemach	2275	1506.027634	-51.06	182046	546.138	182046	2184.552	0	0	0	1638.414	0	1.38853794	0	0	0	0	4.58	0	3.3	2275	4.83		dag hayam feeding		Unchecked		0	0	25.28	0	0	0	0	8	0	0	0	1044	01  0-50	01  0-50				
ashdod	Dag hayam	DHC.01	Gefen	sea bream	0	0	Ardag		2012	June	6/10/2012	6/26/2012	5	8	8.74	-8.47	5	8.28	old	summer	tzemach	562	494.3876027	-13.68	133609	668.045	133582	1068.656	0	0	0	400.611	-0.135	1.402857136	-4162.962963	27	0	0	4.12	5.26	2.94	562	4.83		dag hayam feeding		Unchecked		0	0	26.82	0	0	0	0	2	27	0.02020822	1.402839627	433	01  0-50	01  0-50				
ashdod	Dag hayam	DHC.08	Duvdevan	sea bream	0	0	Ardag		2012	June	6/12/2012	6/26/2012	5	7	8.13	-13.9	5	7.85	old	summer	tzemach	525	478.4008223	-9.74	149126	745.63	149008	1043.056	0	0	0	297.426	-0.59	1.765144944	-889.8305085	118	0	0	4.23	5.03	2.4	525	4.83		dag hayam feeding		Unchecked		0	0	27.07	0	0	0	0	2	118	0.079127718	1.765144944	385	01  0-50	01  0-50				
ashdod	quality fish	QF.25	01052012	sea bream	0	0	Ardag		2012	May	6/21/2012	7/5/2012	10	17	17.36	-2.07	10	13.77	PF	Raanan starter	raanan	1111	568.6463957	-95.38	113634	1136.34	113634	1931.778	0	0	0	795.438	0	1.396714766	0	0	0	0	5.29	0	3.79	1111	4.493		quality fish conservative summer	may	Unchecked		0	0	28.33	0	0	0	0	4	0	0	0.891960289	425	01  0-50	01  0-50			19/11/2013	
ashdod	quality fish	QF.30	01052012	sea bream	0	0	Ardag		2012	May	6/21/2012	7/5/2012	10	17	17.27	-1.56	13.4	13.77	PF	Raanan starter	raanan	992	513.4301371	-93.21	102600	1026	102600	1744.2	0	0	0	718.2	348.84	1.381230855	2.843710584	0	0	0	5.24	5.94	3.79	992	4.493		quality fish conservative summer	may	Unchecked		0	0	28.33	0	0	0	0	2	0	0	1.196741855	425	01  0-50	01  0-50				
ashdod	quality fish	QF.33	01052012	sea bream	0	0	Ardag		2012	May	6/21/2012	7/5/2012	10	17	17.28	-1.62	13.39	13.77	PF	Raanan starter	raanan	980	506.924687	-93.32	101300	1013	101300	1722.1	0	0	0	709.1	343.407	1.382033564	2.853756621	0	0	0	5.24	5.95	3.79	980	4.493		quality fish conservative summer	may	Unchecked		0	0	28.33	0	0	0	0	2	0	0	1.197292342	425	01  0-50	01  0-50			22/10/2013	
ashdod	quality fish	QF.36	01052012	sea bream	0	0	Ardag		2012	May	6/21/2012	7/5/2012	10	17	17.42	-2.41	13.46	13.77	PF	Raanan starter	raanan	1111	563.4720608	-97.17	112600	1126	112600	1914.2	0	0	0	788.2	389.596	1.409540726	2.851671988	0	0	0	5.34	6.05	3.79	1111	4.493		quality fish conservative summer	may	Unchecked		0	0	28.33	0	0	0	0	2	0	0	1.221771124	425	01  0-50	01  0-50				
ashdod	quality fish	QF.17	08032012	sea bream	0	0	Nireus		2012	March	6/22/2012	7/5/2012	30	37	42.2	-12.32	36.32	35.74	PF	Raanan starter	raanan	832	390.7001051	-112.95	42750	1282.5	42750	1581.75	0	0	0	299.25	270.18	2.780284043	3.079428529	0	0	0	4.49	4.53	1.61	832	4.493		quality fish conservative summer	march	Unchecked		0	0	28.43	0	0	0	0	2	0	0	1.333067517	398	01  0-50	01  0-50				
ashdod	quality fish	QF.28 old	08032012Nir	sea bream	0	0	Nireus		2012	March	6/22/2012	7/5/2012	30	37	41.89	-11.67	36.16	35.74	PF	Raanan starter	raanan	2169	1045.047383	-107.55	114348	3430.44	114348	4230.876	0	0	0	800.436	704.38368	2.709773174	3.079287697	0	0	0	4.37	4.42	1.61	2169	4.493		quality fish conservative summer	march	Unchecked		0	0	28.43	0	0	0	0	2	0	0	1.305786388	398	01  0-50	01  0-50				
ashdod	quality fish	QF.04	08032012	sea bream	0	0	Nireus		2012	March	6/22/2012	7/6/2012	30	34	41.3	-17.68	35.85	36.17	PF	Raanan starter	raanan	2323	1267.663115	-83.25	128926	3867.78	128926	4383.484	0	0	0	515.704	754.2171	4.504521974	3.080015025	0	0	0	4.03	3.92	0.89	2323	4.493		quality fish conservative summer	march	Unchecked		0	0	28.47	0	0	0	0	2	0	0	1.348452965	427	01  0-50	01  0-50			24/09/2013	
ashdod	quality fish	QF.29	08032012	sea bream	0	0	Nireus		2012	March	6/22/2012	7/6/2012	30	34	43.04	-21	36.76	36.17	PF	Raanan starter	raanan	2323	1098.436195	-111.48	111715	3351.45	111715	3798.31	0	0	0	446.86	755.1934	5.198496173	3.076033239	0	0	0	4.65	4.46	0.89	2323	4.493		quality fish conservative summer	march	Unchecked		0	0	28.47	0	0	0	0	2	0	0	1.570460309	427	01  0-50	01  0-50				
ashdod	quality fish	QF.17	08032012	sea bream	0	0	Nireus		2012	March	7/5/2012	7/13/2012	37	42	52.92	-20.63	47.28	41.21	PF	Raanan starter	raanan	1100	284.2395803	-287	42750	1581.75	42750	1795.5	0	0	0	213.75	439.47	5.14619883	2.503014995	0	0	0	8.15	7.67	1.58	1100	4.493		quality fish conservative summer	march	Unchecked		0	0	29.78	0	0	0	0	2	0	0	1.563527392	268	01  0-50	01  0-50				
ashdod	quality fish	QF.04	08032012	sea bream	0	0	Nireus		2012	March	7/6/2012	7/14/2012	34	36	44.32	-18.77	38.68	38.01	PF	Raanan starter	raanan	2105	804.4822193	-161.66	128926	4383.484	128926	4641.336	0	0	0	257.852	603.37368	8.163597723	3.488716976	0	0	0	5.83	5.62	0.71	2105	4.493		quality fish conservative summer	march	Unchecked		0	0	29.89	0	0	0	0	2	0	0	1.481649141	269	01  0-50	01  0-50			24/09/2013	
ashdod	quality fish	QF.29	08032012	sea bream	0	0	Nireus		2012	March	7/6/2012	7/14/2012	34	36	45.67	-21.17	39.4	38.01	PF	Raanan starter	raanan	2105	697.087718	-201.97	111715	3798.31	111715	4021.74	0	0	0	223.43	603.261	9.42129526	3.489368615	0	0	0	6.73	6.43	0.71	2105	4.493		quality fish conservative summer	march	Unchecked		0	0	29.89	0	0	0	0	2	0	0	1.724661364	269	01  0-50	01  0-50				
ashdod	quality fish	QF.06	26062012	sea bream	0	0	Ardag		2012	June	6/26/2012	7/24/2012	5	14	12.45	12.45	5	9.14	PF	Raanan starter	raanan	1126	627.0206797	-79.58	114440	572.2	114440	1602.16	0	0	0	1029.96	0	1.09324634	0	0	0	0	4.02	0	3.68	1126	4.493		quality fish conservative summer	june	Unchecked		0	0	29.48	0	0	0	0	2	0	0	1.09324634	855	01  0-50	01  0-50			17/12/2013	
ashdod	quality fish	QF.07	26062012	sea bream	0	0	Ardag		2012	June	6/26/2012	7/24/2012	5	14	12.39	12.99	5	9.14	PF	Raanan starter	raanan	1057	593.7191095	-78.03	108362	541.81	108362	1517.068	0	0	0	975.258	0	1.08381577	0	0	0	0	3.99	0	3.68	1057	4.493		quality fish conservative summer	june	Unchecked		0	0	29.48	0	0	0	0	2	0	0	1.08381577	855	01  0-50	01  0-50			14/01/14	
ashdod	quality fish	QF.35	26062012	sea bream	0	0	Ardag		2012	June	6/26/2012	7/24/2012	5	14	12.52	11.82	5	9.14	PF	Raanan starter	raanan	1091	601.9979303	-81.23	109873	549.365	109873	1538.222	0	0	0	988.857	0	1.103294005	0	0	0	0	4.06	0	3.68	1091	4.493		quality fish conservative summer	june	Unchecked		0	0	29.48	0	0	0	0	2	0	0	1.103288426	855	01  0-50	01  0-50				
ashdod	quality fish	QF.25	01052012	sea bream	0	0	Ardag		2012	May	7/5/2012	7/24/2012	17	21	26.59	-21.02	17	24.04	PF	Raanan starter	raanan	1529	1115.802386	-37.03	113634	1931.778	112600	2364.6	0	0	0	432.822	-17.578	3.532630042	-86.98372966	1034	0	0	3.76	4.18	1.11	1529	4.493		quality fish conservative summer	may	Unchecked		0	0	29.90	0	0	0	0	4	0	0	0.941618665	598	01  0-50	01  0-50			19/11/2013	
ashdod	quality fish	QF.30	01052012	sea bream	0	0	Ardag		2012	May	7/5/2012	7/24/2012	17	21	26.42	-20.51	17	24.04	PF	Raanan starter	raanan	1364	1007.945147	-35.32	102600	1744.2	102600	2154.6	0	0	0	410.4	0	3.323586745	0	0	0	0	3.7	0	1.11	1364	4.493		quality fish conservative summer	may	Unchecked		0	0	29.90	0	0	0	0	2	0	0	1.424084904	598	01  0-50	01  0-50				
ashdod	quality fish	QF.33	01052012	sea bream	0	0	Ardag		2012	May	7/5/2012	7/24/2012	17	21	26.42	-20.51	17	24.04	PF	Raanan starter	raanan	1347	995.1739119	-35.35	101300	1722.1	101300	2127.3	0	0	0	405.2	0	3.324284304	0	0	0	0	3.7	0	1.11	1347	4.493		quality fish conservative summer	may	Unchecked		0	0	29.90	0	0	0	0	2	0	0	1.424810793	598	01  0-50	01  0-50			22/10/2013	
ashdod	quality fish	QF.36	01052012	sea bream	0	0	Ardag		2012	May	7/5/2012	7/24/2012	17	21	26.62	-21.11	17	24.04	PF	Raanan starter	raanan	1529	1106.185414	-38.22	112600	1914.2	112600	2364.6	0	0	0	450.4	0	3.394760213	0	0	0	0	3.78	0	1.11	1529	4.493		quality fish conservative summer	may	Unchecked		0	0	29.90	0	0	0	0	2	0	0	1.454509572	598	01  0-50	01  0-50				
ashdod	quality fish	QF.17	08032012	sea bream	0	0	Nireus		2012	March	7/13/2012	8/6/2012	42	60	70.02	-14.31	42	54.61	PF	Raanan starter	raanan	1995	885.1991559	-125.37	42750	1795.5	42750	2565	0	0	0	769.5	0	2.592592593	0	0	0	0	3.85	0	1.49	1995	4.493		quality fish conservative summer	march	Unchecked		0	0	30.00	0	0	0	0	2	0	0	1.608086654	750	01  0-50	02  051-100				
ashdod	quality fish	QF.28 old	08032012Nir	sea bream	0	0	Nireus		2012	March	7/13/2012	8/6/2012	42	60	69.29	-13.41	60.48	54.61	PF	Raanan starter	raanan	5198	2367.736914	-119.53	114348	4802.616	114348	6860.88	0	0	0	2058.264	2113.15104	2.525429197	2.459833633	0	0	0	3.75	3.74	1.49	5198	4.493		quality fish conservative summer	march	Unchecked		0	0	30.00	0	0	0	0	2	0	0	1.571728192	750	01  0-50	02  051-100				
ashdod	quality fish	QF.04	08032012	sea bream	0	0	Nireus		2012	March	7/14/2012	8/6/2012	36	49	53.9	-9.09	36	47.39	PF	Raanan starter	raanan	3696	2340.964723	-57.88	128926	4641.336	128926	6317.374	0	0	0	1676.038	0	2.205200598	0	0	0	0	2.96	0	1.34	3696	4.493		quality fish conservative summer	march	Unchecked		0	0	30.00	0	0	0	0	2	0	0	1.527283555	720	01  0-50	01  0-50			24/09/2013	
ashdod	quality fish	QF.29	08032012	sea bream	0	0	Nireus		2012	March	7/14/2012	8/6/2012	36	49	56.66	-13.52	51.94	47.39	PF	Raanan starter	raanan	3696	2028.457208	-82.21	111715	4021.74	111715	5474.035	0	0	0	1452.295	1780.7371	2.544937495	2.075545009	0	0	0	3.41	3.31	1.34	3696	4.493		quality fish conservative summer	march	Unchecked		0	0	30.00	0	0	0	0	2	0	0	1.773567659	720	01  0-50	01  0-50				
ashdod	Dag hayam	DHB.05old	odem	sea bream	0	0	Ardag		2012	June	6/26/2012	8/9/2012	11	31	36.34	-14.69	11	26.25	old	summer	tzemach	5512	3396.779502	-62.27	150127	1651.397	149877	4646.187	0	0	0	2994.79	-2.75	1.84052972	-2004.363636	490	0	0	4.33	7.59	2.35	5512	4.83		dag hayam feeding		Unchecked		0	0	29.67	0	0	0	0	4	365	0.242739431	1.267321051	1298	01  0-50	01  0-50				
ashdod	Dag hayam	DHC.01	Gefen	sea bream	0	0	Ardag		2012	June	6/26/2012	8/9/2012	8	34	32.35	5.1	8	21.98	old	summer	tzemach	4062	2586.997803	-57.02	133582	1068.656	132675	4510.95	0	0	0	3442.294	-7.256	1.18002704	-559.8125689	934	0	0	3.86	8.67	3.29	4062	4.83		dag hayam feeding		Unchecked		0	0	29.67	0	0	0	0	2	934	0.699054704	1.057011483	1298	01  0-50	01  0-50				
ashdod	Dag hayam	DHC.05old	theana	sea bream	0	0	Ardag		2012	May	6/26/2012	8/9/2012	12	32	40.55	-21.09	12	27.67	old	summer	tzemach	7800	4307.504647	-81.08	182046	2184.552	182046	5825.472	0	0	0	3640.92	0	2.142315678	0	0	0	0	4.78	0	2.23	7800	4.83		dag hayam feeding		Unchecked		0	0	29.67	0	0	0	0	8	0	0	0.430924915	1298	01  0-50	01  0-50				
ashdod	Dag hayam	DHC.07	Bambook	sea bream	0	0	Ardag		2012	May	6/26/2012	8/9/2012	11	34	36.41	-6.62	11	26.25	old	summer	tzemach	5475	3413.17189	-60.41	150844	1659.284	150844	5128.696	0	0	0	3469.412	0	1.578077207	0	74	0	0	4.05	0	2.56	5475	4.83		dag hayam feeding		Unchecked		0	0	29.67	0	0	0	0	2	74	0.04903325	1.134276361	1298	01  0-50	01  0-50				
ashdod	Dag hayam	DHC.08	Duvdevan	sea bream	0	0	Ardag		2012	June	6/26/2012	8/9/2012	7	25	28.93	-13.58	7	20.59	old	summer	tzemach	3963	2718.998765	-45.75	149008	1043.056	149008	3725.2	0	0	0	2682.144	0	1.477549304	0	118	0	0	4.27	0	2.89	3963	4.83		dag hayam feeding		Unchecked		0	0	29.67	0	0	0	0	2	118	0.079127718	1.330057693	1298	01  0-50	01  0-50				
ashdod	quality fish	QF.06	26062012	sea bream	0	0	Ardag		2012	June	7/24/2012	8/9/2012	14	17	27.4	-37.96	14	19.9	PF	Raanan starter	raanan	2112	891.6406076	-136.87	114440	1602.16	114440	1945.48	0	0	0	343.32	0	6.151695211	0	0	0	0	7.46	0	1.21	2112	4.493		quality fish conservative summer	june	Unchecked		0	0	30.00	0	0	0	0	2	0	0	1.537923803	510	01  0-50	01  0-50			17/12/2013	
ashdod	quality fish	QF.07	26062012	sea bream	0	0	Ardag		2012	June	7/24/2012	8/9/2012	14	17	27.28	-37.68	14	19.9	PF	Raanan starter	raanan	1982	844.2848612	-134.75	108362	1517.068	108362	1842.154	0	0	0	325.086	0	6.096848219	0	0	0	0	7.4	0	1.21	1982	4.493		quality fish conservative summer	june	Unchecked		0	0	30.00	0	0	0	0	2	0	0	1.524212055	510	01  0-50	01  0-50			14/01/14	
ashdod	quality fish	QF.35	26062012	sea bream	0	0	Ardag		2012	June	7/24/2012	8/9/2012	14	17	27.52	-38.23	14	19.9	PF	Raanan starter	raanan	2046	856.0575715	-139	109873	1538.222	109873	1867.841	0	0	0	329.619	0	6.207166456	0	0	0	0	7.53	0	1.21	2046	4.493		quality fish conservative summer	june	Unchecked		0	0	30.00	0	0	0	0	2	0	0	1.551785729	510	01  0-50	01  0-50				
ashdod	quality fish	QF.25	01052012	sea bream	0	0	Ardag		2012	May	7/24/2012	8/14/2012	21	26	38.99	-33.32	21	29.29	PF	Raanan starter	raanan	2937	1353.780876	-116.95	112600	2364.6	112600	2927.6	0	0	0	563	0	5.21669627	0	1034	0	0	5.31	0	1.02	2937	4.493		quality fish conservative summer	may	Unchecked		0	0	30.00	0	0	0	0	4	1034	0.909938927	1.139676035	660	01  0-50	01  0-50			19/11/2013	
ashdod	quality fish	QF.30	01052012	sea bream	0	0	Ardag		2012	May	7/24/2012	8/14/2012	21	26	38.6	-32.64	21	29.29	PF	Raanan starter	raanan	2619	1233.551668	-112.31	102600	2154.6	102600	2667.6	0	0	0	513	0	5.105263158	0	0	0	0	5.19	0	1.02	2619	4.493		quality fish conservative summer	may	Unchecked		0	0	30.00	0	0	0	0	2	0	0	1.838291381	660	01  0-50	01  0-50				
ashdod	quality fish	QF.33	01052012	sea bream	0	0	Ardag		2012	May	7/24/2012	8/14/2012	21	26	38.62	-32.68	21	29.29	PF	Raanan starter	raanan	2588	1217.921871	-112.49	101300	2127.3	101300	2633.8	0	0	0	506.5	0	5.109575518	0	0	0	0	5.2	0	1.02	2588	4.493		quality fish conservative summer	may	Unchecked		0	0	30.00	0	0	0	0	2	0	0	1.83956393	660	01  0-50	01  0-50			22/10/2013	
ashdod	quality fish	QF.36	01052012	sea bream	0	0	Ardag		2012	May	7/24/2012	8/14/2012	21	26	38.99	-33.32	21	29.29	PF	Raanan starter	raanan	2937	1353.780876	-116.95	112600	2364.6	112600	2927.6	0	0	0	563	0	5.21669627	0	0	0	0	5.31	0	1.02	2937	4.493		quality fish conservative summer	may	Unchecked		0	0	30.00	0	0	0	0	2	0	0	1.877751178	660	01  0-50	01  0-50				
ashdod	quality fish	QF.04	08032012	sea bream	0	0	Nireus		2012	March	8/6/2012	9/9/2012	49	62	79.53	-22.04	68.34	68.18	PF	Raanan starter	raanan	6801	4234.134481	-60.62	128926	6317.374	128926	7993.412	0	0	0	1676.038	2493.42884	4.057783893	2.727569318	0	0	0	2.81	2.67	0.69	6801	4.493		quality fish conservative summer	march	Unchecked		0	0	30.26	0	0	0	0	2	0	0	1.717999647	1059	01  0-50	02  051-100			24/09/2013	
ashdod	quality fish	QF.17	08032012	sea bream	0	0	Nireus		2012	March	8/6/2012	9/9/2012	60	88	107.01	-17.76	91.36	81.07	PF	Raanan starter	raanan	3647	1591.647792	-129.13	42750	2565	42750	3762	0	0	0	1197	1340.64	3.046783626	2.720342523	0	0	0	3.43	3.36	1.13	3647	4.493		quality fish conservative summer	march	Unchecked		0	0	30.26	0	0	0	0	2	0	0	1.718836922	1059	02  051-100	02  051-100				
